corpus	sentence
itwac	Della cosa venne informato Giribaldo , il [SEP] gufo [SEP] più vecchio e saggio del bosco che , miope e oramai spennacchiato , godeva di grande stima .
itwac	Costassero meno mirtilli e ambrosia mi sarei pure comprato dei fiori - secchi - nell' attesa della tomba perché sono l' unica compagnia che resta , e a me il tu del [SEP] gufo [SEP] e la sottile ombra del cipresso proprio non basta .
itwac	I Gufi I [SEP] Gufi [SEP] Vuoi conoscere un carnevale molto particolare , dove spettacolo , arte , teatro , satira e fantasia si mescolano per creare una manifestazione veramente unica nel suo genere che ti regalerà una ...
itwac	Cavità auricolare di [SEP] Gufo [SEP] comune trovato morto sulla strada In estate le " vittime " , rimanendo sull' asfalto e sotto il sole , entrano presto in stato di decomposizione ; questo deve indurre una maggior cautela nel maneggiare l' animale .
itwac	OTIDOS ) , che è il nome di esso uccello , affine a ÒTOS specie di [SEP] gufo [SEP] , e che avrebbe il senso di orecchiuto da OYS , - genit .
itwac	Tu sei il ramo verde dell' albero , la monotonia del [SEP] gufo [SEP] , la brezza ventosa .
itwac	Le zone boscose del parco sono ecologicamente abbastanza varie e comprendono anche i pioppeti artificiali nei quali l' uccello nidificante piú comune é il rigogolo ; nei boschi ripariali con alcuni alberi maturi , oltre alle specie di picchi e passeriformi tipici di questo ambiente , vivono rapaci come sparviero e lodolaio , che catturano prevalentemente piccoli uccelli , e rapaci notturni come allocco e [SEP] gufo [SEP] comune , che cacciano soprattutto micromammiferi .
itwac	sarà per questo che mi piace ?! :-\ [SEP] Gufo [SEP] o Civetta ?
itwac	Eppure tutti i racconti fantastici sono pieni di streghe ; streghe brutte e cattive , con la faccia da [SEP] gufo [SEP] , gobbe e vestite di stracci neri , che agitano bacchette come le fate , ma fanno del male o si trasformano in mille modi strani .
itwac	Noi non saremmo rovinati nelle mani del [SEP] gufo [SEP] .
itwac	Senza considerare le centinaia di " [SEP] gufi [SEP] " quando giochiamo in provincia di Ancona .
itwac	Ora mi prenderò di [SEP] gufo [SEP] , di gobbo e contumelie varie ma credo di non dire una bestialità affermando che una società da A non si costruisce in due anni .
itwac	GUFO : Anche se si prende un [SEP] gufo [SEP] e lo si mette per un giorno in cattivita ' , il gufo non cambia idea .
itwac	31/05/2005 19:04:42 Yosemite Sam Vedi McGuire , in questo sito ci saranno anche i [SEP] gufi [SEP] e le checche , ma credo che la stragrande maggioranza dei tifosi entrano nel forum per confrontarsi e criticare in modo positivo .
itwac	La prima cosa è spiegare chi siamo , per far questo c' è una voce di menu " Cos' è la Posta del [SEP] Gufo [SEP] " che vi darà un' idea del perché esiste questa Mailing-List .
itwac	Propenderebbe più per un gatto od un [SEP] gufo [SEP] .
itwac	: 7 Iscritto il : 28 - November 04 Kansas Jayhawks : DavidDarko Syracuse Orangemen : Alessio 14 Duke Blue Devils : Vince the Best , Wally World , Nick , JAYWILL  22 North Carolina Tar Heels : Bruce Kentucky Wildcats : Mc 5 NEUTRALI : boykins , Sine , Noverain , GUARO [SEP] Gufi [SEP] di Duke : Supermariocast ( ma penso chiunque ami questo gioco ) -------------------- Overhead the albatross hangs motionless upon the air And deep beneath the rolling waves in labyrinths of coral caves The echo of a distant tide Comes willowing across the sand And everything is green and submarine And no one showed us to the land And no one knows the wheres or whys But something stares and Something tries And starts to climb towards the light Strangers passing in the street By chance two separate glances meet And I am you and what I see is me And do I take you by the hand And lead you through the land And help me understand the best I can And no one calls us to the land And no one crosses there alive And no one speaks And no one tries And no one flies around the sun JAYWILL  22 Inviato il : Feb 16 2005 , 11:25 AM Advanced Member Gruppo : Members Messaggi : 630 Utente Nr .
itwac	" Le civette e i [SEP] gufi [SEP] di cui si legge nei libri di Harry Potter - continua l' autrice - non rispecchiano i reali comportamenti e le preferenze degli animali in carne e ossa .
itwac	Che culo , che prova di " civiltà e stile " da quei bravi ragazzi , e che scorno per i [SEP] gufi [SEP] e i cretini , irrisi da chi gufo senz' altro non è e comunque , bestia per bestia , predilige gli sciacalli .
itwac	Questo l' elenco completo : Il Cabaret Dei Gufi / Non Spingete , Scappiamo Anche Noi Il Cabaret Dei Gufi N. 2 / Il Teatrino Dei Gufi Il Cabaret Dei Gufi N. 3 / Milano Canta N. 2 Milano Canta N. 1 / Il Teatrino Dei Gufi N. 2 Milano Canta N. 3 / Il Teatrino Dei Gufi In Tv Non So , Non Ho Visto , Se C' ero Dormivo / I [SEP] Gufi [SEP] Cantano Due Secoli Di Resistenza Gufologia - Il meglio del Cabaret ( 2 cd )
itwac	Anche i genitori saranno invitati a partecipare attivamente al gioco , impersonando di volta in volta il [SEP] gufo [SEP] o la fatina , il fantasma o la streghetta e godendo contemporaneamente dell' allegria dei loro figli e delle bellezze offerte dal Castello della Manta .
itwac	Il futuro di specie come l' aquila reale , per non parlare di altre assai più rare , come l' aquila del Bonelli , il capovaccaio , il grifone , il [SEP] gufo [SEP] reale e altri rapaci , si presenta , a causa dell' eolico , quanto mai a rischio .
itwac	Nessuno meglio di lei poteva interpretare la piccola Wednesday ne La famiglia Addams , con quel faccino pallido e quegli occhi da [SEP] gufo [SEP] che bucano lo schermo .
itwac	Il mio " no ad altri siti da cazzeggio " era rivolto ai siti di HP , ci manca solo che passi delle ore a navigare in mezzo ai [SEP] gufi [SEP] ...
itwac	e il [SEP] gufo [SEP] sorrise : " Ti ho dato la linea politica , alle questioni tecniche devi pensarci da solo " .
itwac	Nidificazione associata preda-predatore ( Falco Lodolaio e Colombaccio , [SEP] Gufo [SEP] reale e Assiolo ) .
itwac	Closing party alla Cantina del Gufo e Bacchiglione Beat al Fistomba Serata speciale alla Cantina del [SEP] Gufo [SEP] per la chiusura estiva ; selezioni di miss Villa Barbieri con testimonials d' eccezione ; Iavn Iacobucci al Papessa InBloom Sempre Venerdì sera Electroclash al Parco Fistomba , mentre a Villa Barbieri presentazione della nuova mini cabrio in collaborazione con Ceccato Motors Limena .
itwac	amoreeee , uffa poi se lavori non posso stare da te fino a tardi pke sei stanchissima , e quindi non ti posso vedere , e non possiamo andare in montagna , e non posso stare con la mia piccolina , nooo amoreee , hai tantissimi soldi , non serve che lavori ancora , e poi cavoli non potevi dirglielo prima , vabbe , be oggi e stata una giornata tranquilla pke oggi pome , gli altri stanno facendo il progetto , ma noi che abbiamo gia finito , non abbiamo nulla da fare , prima ho fatto le fotocopie e poi eccomi qua , scaduti i trenta minuti , credo che andro a casa , dormire un po , leggere un pochino , e cominciare a guardare la valigia , non ho comprato nulla di voluminoso , non per quello ma che mi preoccupa e il peso , gia , non ho voglia di regalargli 50 fr alla british cosi per niente , quindi credo ch nel mio sacco dovro farci stare circa 7 kg , in piu di quelli che gia cerano all andata , ma se riesco a capire come caxxo si accende la bilancia in bagno , pke non va non so , sono riuscito quella volta a pesarmi , e poi bo non so il pke ma quella stronxa non funziona , of Nini 26/07/2005 15:23 sorry scusa ho inserito due volte lo stesso messaggio , era pke volevo evitare di perderlo facendo una qualche cagata delle mie , dicevo , se riesco a trovare il sistema di usare la bilancia preparo tutto al grammo , oggi sai cosa sono andato a fare tra il mangiare e la biblio , sono passato in gandy street , e volevo comperare un [SEP] gufo [SEP] per mia mamma , e l' ho poi trovato , ma ce n' erano di stupendi ma mega costosi , e bom , sta di fatto che ho trovato una cosa stupenda , una tartaruga , gia , ma amore una tartaruga marinaaaaaaaaaa , stupendaaaaaaaaaaaaaaa che sta volando , bellissima , stupenda , caxxo c' ero gia stato in quel nnegozio , ma non avevo be mica vista , magari e nuova , cmq , sta di fatto che non ho un penny , a si 5 penny , com cambio fanno 12 ct svizzeri , sono messo bene vero , ma bonm non devo piu comperare nulla , domani niente di niente se i sanwich sono buoni , se no dovro mangiare , e giovedi neppure , ho 20 euro per l' aereoporto per mangiare a mezzogiorno per i kg di troppo se non riesco a farcela .
itwac	Come tutti i rapaci notturni l' incrocio dei fari delle auto può ingannarli durante il volo E' specie con spiccate attitudini sinantropiche , anche in aree rurali sovente frequenta aree con strade che seppur poco frequentate producono vittime Strigidi Civetta , Gufo comune [SEP] Gufo [SEP] di palude Tutte le specie non prettamente forestali risentono di un' elevata mortalità .
itwac	Non capita spesso di vedere il [SEP] Gufo [SEP] comune in volo e , se osservato in condizioni di luce precaria , si può confondere facilmente con altri Strigiformi ( in particolare il Gufo di palude Asio flammeus ) .
itwac	La fauna , tipica degli ambienti alpini , è caratterizzata dalla presenza di cervi , caprioli , camosci , ermellini e molti uccelli fra i quali sempre più rari astore e [SEP] gufo [SEP] reale , rapaci delle profonde foreste .
itwac	A giocare con la Microsoft , presto o tardi , invariabilmente te la becchi nel [SEP] gufo [SEP] .
itwac	Nel corso delle indagini il [SEP] Gufo [SEP] scoprirà che dietro alla scomparsa dello studioso c' è proprio il responsabile della strage della sua famiglia e la sua vendetta sarà spietata .
itwac	Ma all' ultimo momento , il [SEP] Gufo [SEP] lo ferma , e si getta col Trigonocefalo in un vortice di magia nera .
itwac	il [SEP] gufo [SEP] vero lo avrai quando andrai a scuola " sorrise il ragazzo .
itwac	In accordo con questi autori , la popolazione generale puo' essere approssimativamente divisa in tre gruppi : allodole ( 10 % ) , [SEP] gufi [SEP] ( 20 % ) ed il resto di noi ( 70 % ) .
itwac	Fu Orfeo-Babbo a dare la risposta al [SEP] Gufo [SEP] saggio : " Caro Gufo - disse parlando piano ma con decisione - come possiamo fare ?
itwac	GIUSEPPE :( fa corna ) Tiè , vecchio [SEP] gufo [SEP] di malaugurio .
itwac	Per questo alcune persone sono mattutine ( categoria alla quale appartengono le cosiddette " allodole " ) e altre serotine ( i cosiddetti " [SEP] gufi [SEP] " ) .
itwac	Mi tolgo sciarpa e giacca , mi volto a guardare in giro , ordino caffè e vino bianco fermo e inizio a vedere girini trasparenti fluttuare nell' aria acquosa e , l e n t a m e n t e , inizia il trip , la testa pesa pesa e un leggero senso di di so rien ta mento inizia a s a l i r e dallo stomaco e la nausea mi prende gli occhi , quasi non riesco a stare seduto sullo sgabello che sembra una zattera alla d e r i v a e bevo il caffè e un po' mi ripiglio ; tanti studenti che chiacchierano e i camerieri che vanno su e giù e la Cantina del [SEP] Gufo [SEP] si immerge un po' di più nel buio e Giovanna Lubian inizia a cantare .
itwac	Nel caso dell' Allocco Strix aluco , si presentano solitamente grigiastre e di aspetto " terroso " ( 30 - 70 x 18 - 30 mm ) , mentre quelle del [SEP] Gufo [SEP] comune Asio otus , anch' esse grigiastre , hanno aspetto più " attorcigliato " ( 20 - 70 x 14 - 27 mm ) .
itwac	Cervi , scoiattoli , volpi e uccelli rapaci come il [SEP] gufo [SEP] reale , l' aquila o il gipeto , anche se rari da vedersi , rappresentano la fauna maggiore .
itwac	Gufo dell' Abissinia Asio abyssinicus ( Abyssinian Long-eared Owl ) Questo gufo , riconosciuto come specie separata dal Gufo comune solo nel 1990 da Sibley , vive al di sopra dei 3.000 metri ed è molto più scuro del [SEP] Gufo [SEP] comune e più intensamente barrato .
itwac	IL VECCHIO GUFO IL VECCHIO [SEP] GUFO [SEP] .
itwac	okkio ai [SEP] gufi [SEP] invernali però ...
itwac	La squadra tignosa legge la rubrica del [SEP] gufo [SEP] solo a posteriori .
itwac	Pipistrelli alzarsi in volo , [SEP] gufi [SEP] e barbagianni posarsi sui fili elettrici tesi sopra le case , falene percorrere ubriache le loro orbite attorno ai lampioni che la calante intensità della luce , oramai del tutto smorzata , aveva fatto accendere .
itwac	Lâ  TMAgriturismo Acampora è vicinissimo , inoltre , allâ  TMAntro delle Ninfe , dove sgorgano acque termali già conosciute dai greci di Sibari , come anche la grotta di Serra del [SEP] Gufo [SEP] e lâ  TMAbisso del Bifurto .
itwac	Percorsi anche giungle insidiose , profonde , oscure e temibili , dove si aggirano serpenti , [SEP] gufi [SEP] e sciacalli .
itwac	mhmmm direi [SEP] Gufo [SEP] ...
itwac	Tenere presente che Allocco e Assiolo nidificano in buchi di alberi , il [SEP] Gufo [SEP] comune in vecchi nidi di Gazza o Cornacchia .
itwac	Risposta : Mi piaciono i [SEP] gufi [SEP] .
itwac	" , domandò il [SEP] gufo [SEP] , sempre sul chi vive .
itwac	Chiari è presente nella rivista ( " Gildo " , 1950 ; " Sogno di un Walter " , 1951 ; " Tutto fa Broadway " , 1952 ; ecc. ) , nel musical ( " Buonanotte , Bettina " , 1956 ; " Un mandarino per Teo " , 1960 , entrambe firmate da Garinei & Giovannini ) , nella commedia brillante ( " Luv " di M. Schisgal , 1965 ; " La strana coppia " di N. Simon , 1966 ; " Il [SEP] gufo [SEP] e la gattina " di B. Manoff , interpretato molte volte ) , in televisione ( " La via del successo " , 1958 ; " Alta pressione " , 1962 ; " Canzonissima " , nelle edizioni del  58 e del  68 ) : nel cinema , dopo aver esordito nel  47 in " Vanità " di Giorgio Pàstina , egli si fa notare ne " L' inafferrabile 12 " ( 1950 ) di Mario Mattoli e fornisce prove eccellenti in " Bellissima " ( 1951 ) di Luchino Visconti , " L' attico " ( 1962 ) di Gianni Puccini , " Il giovedì " ( 1963 ) di Dino Risi , " La rimpatriata " ( 1963 ) di Damiano Damiani , " Io , io , io ...
itwac	Anche la fauna è molto ricca e variegata , tipico è il Capriolo autoctono garganico , il Gatto selvatico , il Cinghiale , il Tasso , la Donnola , il Ghiro e l' Avifauna : il [SEP] Gufo [SEP] reale , il Gufo comune , il Picchio , l' Allocco , il Barbagianni , la Gazza , la Beccaccia ed altre .
itwac	Molti di noi vivono in armonia con i [SEP] gufi [SEP] , svegli di notte e a riposo di giorno .
itwac	Mandava sguardi annoiati alla madre ed al padre , che correvano di qua e di là per preparare borse , valige , il baule , il [SEP] gufo [SEP] , il calderone ...
itwac	Mi ci sento in gabbia si , malgrado nessuno mi abbia regalato sbarre alle finestre , malgrado a quelle stesse finestre non vi siano [SEP] gufi [SEP] di plastica a spaventare il volo .
itwac	Un idolo del [SEP] Gufo [SEP] sta per lasciare il ritiro del Crystal Lake , Zoboli ...
itwac	ma non gufo mai perchè i [SEP] gufi [SEP] si ritorcono ...
itwac	Bandiere a mezz ' asta e cielo sempre grigio non contribuiscono a rallegrare questa visita , così ci dedichiamo agli animali : renne , volpi , alci , foche , linci , [SEP] gufi [SEP] , ecc ...
itwac	Utente FreeBSD , sviluppatore FreeSBIE , [SEP] gufo [SEP] .
itwac	Nero , immobile , accoccolato come un grosso [SEP] gufo [SEP] su un greppo cretoso della montagna , uno dei tre , rimasto a guardia , si stagliava preciso nella chiara soffusione dell' albor lunare .
itwac	6 SOLO UN [SEP] GUFO [SEP] DI M *** A E QUELLI COME TE X ME SON GOBBI E LI DISPREZZO SOLAMENTE QUINDI FAI SLIENZIO S ***** O !! 22/05/2005 15:56:10 s. rita viola Stasera a coverciano ...
itwac	07/07/2005 11:47:18 TOCCA L' ALBICOCCA " NON SO PIU' COME INSULTARVI".Si riassume così il mio pensiero verso i " disfattisti di professione " che si aggirano come degli enormi " [SEP] gufi [SEP] " in questo sito .
itwac	Anche il portale di [SEP] GuFo [SEP] ( 2.9 .
itwac	Il viaggio proseguì , ma il [SEP] Gufo [SEP] , un giorno , quasi per metterli alla prova , irruppe con una strana domanda : " Miei cari , stiamo incontrando tanti stormi di uccelli lungo il cammino .
itwac	L' istituzione di cinque Parchi Regionali ed uno Nazionale ha permesso il significativo incremento delle popolazione per un elevato numero di specie in particolare ornitiche tra le presenti nei parchi ricordiamo nelle aree aperte , i pascoli e campi , l' allodola ( Alauda arvensis ) , il culbianco ( Oenanthe oenanthe ) , il fagiano ( Phasianus colchicus ) , la tortora ( Streptopelia turtur ) , l' upupa ( Upupa epops ) , la rondine ( Hirundo rustica ) , lo storno ( Sturnusvulgaris ) ecc. mentre nelle arre boscate , il cuculo ( Cuculus canorus ) , il pettirosso ( Eerithacus rubecula ) il merlo ( Turdus merula ) , la cinciallegra ( Parus major ) , il fringuello ( Fringilla coelebs ) , il cardellino ( Carduelis carduelis ) ecc. Nei boschi ad alto fusto sono state rilevate specie rare come l' imponente [SEP] gufo [SEP] reale ( Bubo bubo L. ) , e un cospicuo numero di rapaci sia diurni che notturni , ricordiamo lo spalviero ( Accipiter nisus L. ) , la poiana ( Buteo buteo L. ) , il gheppio ( Falco tinniculus L. ) , e il nibbio bruno ( Milvus nigra Boddaert ) tra i diurni , l' allocco ( Strix aluco L. ) il gufo comune ( Asio otus L. ) la civetta ( Athene noctua Scopoli ) e il barbagianni ( Tyto alba Scopoli ) tra i notturni .
itwac	Cofanetto con gli otto titoli della collana : l' Ape , il [SEP] Gufo [SEP] , il Ragno , la Tartaruga , il Girasole , il Mais , l' Olivo , la Quercia Commento : Uno sguardo sulla natura scientifico e insieme narrativo .
itwac	È il manifesto di tutti i [SEP] gufi [SEP] , di coloro i quali lavorano per far sì che le proprie profezie si avverino .
itwac	A sinistra di Merak troviamo la nebulosa planetaria M 97 , denominata " nebulosa [SEP] Gufo [SEP] " perché due sue macchie simmetriche ricordano i grandi occhi del rapace notturno .
itwac	Le affinità del [SEP] Gufo [SEP] di palude con il genere Circus , peraltro manifesta nell' azione di caccia , si accentua nella scelta dei siti riproduttivi .
itwac	O [SEP] gufi [SEP] , o veramente ti vuoi far del male ...
itwac	11 Potrete mangiare qualunque uccello mondo ; 12 ecco quelli che non dovete mangiare : 13 l' aquila , l' ossìfraga e l' aquila di mare , il nibbio e ogni specie di falco , 14 ogni specie di corvo , 15 lo struzzo , la civetta , il gabbiano e ogni specie di sparviero , 16 il [SEP] gufo [SEP] , l' ibis , il cigno , 17 il pellicano , la fòlaga , l' alcione , 18 la cicogna , ogni specie di airone , l' ùpupa e il pipistrello .
itwac	Non usava [SEP] gufi [SEP] per comunicare con Dumbledore , sarebbe stato ridicolmente sospetto .
itwac	Commento : Se avete letto tutti i libri di J.K. Rowling , avete trepidato davanti a Harry Potter e la pietra filosofale , pensate che la magia esista davvero , non potete perdervi questo secondo episodio della serie , decisamente più avventuroso del primo , con macchine che volano , [SEP] gufi [SEP] che parlano e un ritmo da cardiopalma !
itwac	Ha pubblicato per le edizioni del Parco delle Groane Parco Groane : alberi , sentieri , parole e [SEP] gufi [SEP] che volano , 1993 Il parco diventa laboratorio , 1995 , 12 semplici idee complesse 1997 , Rifiuti un tesoro nascosto , 1995 ed. Comune di Bollate ; Progetto scuola , 1997 , ed .
itwac	Con una grande maestria pittorica Maurizio Bottoni immortala sulla tela un sontuoso [SEP] gufo [SEP] reale , rappresentato facendo attenzione al più piccolo dettaglio ; si ritrova il medesimo amore per il particolare nelle opere a matita di Andrea Boyer , autore di raffinati cagnolini .
itwac	Qui dormono i [SEP] gufi [SEP] per il giorno interno : al profumo riposan del grano .
itwac	Quella gente li' si merita solo Vryzas e Fantini , provinciali , [SEP] gufi [SEP] , gobbi travestiti , rompipalle , negativi , brutti : saranno mica della salernitana ?
itwac	Del [SEP] gufo [SEP] reale si sa che non disdegna di catturare altri uccelli rapaci , sia diurni che notturni .
itwac	) , esponendo gli stessi gatti ed altri animali selvatici come [SEP] gufi [SEP] , civette e allocchi , che si cibano dei ratti , a morte certa per avvelenamento da esche .
itwac	Dopo varie titubanze , confronti , mezze scelte , libri presi e poi riportati allo scaffale l' acquisto finale si è risolto in : - " A hat full of sky " di Terry Pratchett edizione hardcover - " The peoples of Middle Earth " , perché alla Hobbiton scorsa non c' era e meglio non rischiare ancora - Due volumi di " Saghe Nordiche " - un segnalibro con un [SEP] gufo [SEP] disegnato sopra Tra i caduti sul campo meritano menzione " The Silmarillion " ( in inglese ) , un libro di Ende ahimè dalla copertina rovinatissima e " Orlando " di Virginia Woolf .
itwac	Il [SEP] Gufo [SEP] rimase tre mesi negli uffici ed emise un cervellotico report di vari volumi e di vari milioni di euro , che concludeva : " C' è troppa gente in questo ufficio .
itwac	I [SEP] gufi [SEP] sono i messaggeri delle entità .
itwac	" La canzone del [SEP] gufo [SEP] e della civetta " rivela a tutti , anche a noi adulti , che l' ambiente è un bene prezioso e in pericolo , ma che può essere salvato se ognuno di noi si attiva per farlo .
itwac	Per sbarazzarsi della prima gli basterà una battuta di caccia con due amici dâ  TMinfanzia , finita sparando con armi da guerra agli unici animali sopravvissuti nei boschi intorno al villaggio â  " i [SEP] gufi [SEP] .
itwac	La possibilità che il nostro [SEP] gufo [SEP] scelga un campo di cereali ( frumento , orzo , foraggiere ) come fanno le albanelle è molto elevata ; la diffusione di questi agrosistemi in ampie zone dell' Italia centro meridionale portano a ritenere che vi siano svariate aree che potrebbero ospitare il Gufo di palude .
itwac	Ci hanno poi portato a vedere una fabbrica di lavorazione della giada , dove abbiamo acquistato alcuni souvenir : un [SEP] gufo [SEP] di giada giallo ed una papera di giada verde .
itwac	All' interno un' orsa e i suoi due cuccioli dormono profondamente , mentre la voce di un [SEP] gufo [SEP] appollaiato nei pressi introduce il tema dell' ibernazione come forma di sonno funzionale alla sopravvivenza nei climi freddi .
itwac	Snape era convinto di non aver mai visto prima di allora quell' uccello , ma siccome aveva già iniziato a tubare arrabbiato , prese la lettera e scacciò il [SEP] gufo [SEP] .
itwac	Cerca piu' parole possibili e poi spediscile a [SEP] gufo [SEP] spiegatutto , al seguente indirizzo :
itwac	L' assiuolo è un uccello rapace , simile al [SEP] gufo [SEP] , che compare frequentemente nella poesia pascoliana come simbolo di tristezza e di morte .
itwac	Fra i notturni : il barbagianni e il [SEP] gufo [SEP] .
itwac	si dice sempre che esistono due tipi I [SEP] gufi [SEP] ( amanti della notte ) e le allodole ( amanti del giorno ) beh ...
itwac	Nasco dalla struttura dei testi , da una idea di canzone popolare di Giovanna Marini e Caterina Bueno prima , subito dopo dei [SEP] Gufi [SEP] , e finalmente di Fabrizio De Andrè .
itwac	L' unica cosa che faceva credere a Hermione che Snape fosse relativamente al sicuro , fu il fatto che Madama Pomfrey lo avesse lasciato per mandar un [SEP] gufo [SEP] a Dumbledore .
itwac	Nature Gran Bretagna 30 ottobre 2003 Biologia Il tempo della produttività Sei allodola o [SEP] gufo [SEP] ?
itwac	Non capisco chi faccia critiche costruttive e chi invece sia [SEP] gufo [SEP] , gobbo , non tifoso ecc .
itwac	Perché non gli mandi un [SEP] gufo [SEP] per dirgli di venire tra una settimana , in modo che hai il tempo di sistemarti ?
itwac	Inoltre , il danno è a catena : se , per esempio , a mangiare un' esca è un mammifero questi , morendo , può diventare pasto per rapaci , come aquile e poiane o peggio [SEP] gufi [SEP] e civette , che finiscono con l' avvelenarsi anch' esse .
itwac	Tra i rapaci notturni è presente il Bubo bubo ( [SEP] Gufo [SEP] reale ) e il Asio otus ( Gufo comune ) .
itwac	Il primo a ritirarsi è [SEP] Gufo [SEP] , il più grosso e dal volo meno aperto , rappresentato dalla stella Arturo a ( alfa ) Bootis .
itwac	Si ritorna al camping sotto un violento acquazzone , giusto in tempo per quasi investire un [SEP] Gufo [SEP] comune che fa il nido in un gruppo di conifere .
itwac	Harry è tornato a casa un po' prima della fine di giugno ( tra l' altro la mcgranitt parlava di esami rinviati a data da destinarsi ( = mai ) : ma Ginny ha dato quelli di [SEP] GUFO [SEP] ?
itwac	Può essere confuso in parte con il [SEP] Gufo [SEP] reale ( più grande ) e con il Gufo di palude , che però non ha i ...
