corpus	sentence
itwac	[ 4 ] Si noti la somiglianza tra i mostruosi e sbracati " poveracci " che si divertono con l' uomo [SEP] elefante [SEP] nelle sue stanze e i poveri caciaroni , spaventosi e blasfemi di Viridiana di Bunuel e si consideri la vicinanza dei due messaggi .
itwac	Considerare l' [SEP] elefante [SEP] un simbolo di saggezza , come avviene con l' elefantino della Minerva , è un' antica tradizione proveniente dai paesi orientali che sembra diffondersi in occidente solo durante l' età rinascimentale ( esemplare il progetto della Minerva che può introdurci al clima di appassionato studio dei geroglifici egiziani ) .
itwac	Il re , commosso da quel dolore sconsolato , ordinò subito che l' [SEP] elefante [SEP] fosse lasciato libero ; non solo , lo caricò di frutta rara , di leccornie d' ogni genere , e volle accompagnarlo lui stesso fino al limite della foresta .
itwac	Un [SEP] elefante [SEP] addestrato risponde ai segnali derivanti da un' asta acuminata la quale , indirizzata in determinati punti del proprio corpo , provoca dei precisi movimenti .
itwac	La pulizia degli animali è un rituale complesso : gli [SEP] elefanti [SEP] si immergono nell' acqua del fiume , i mahout sfregano con le mani la testa e la schiena dei loro protetti , liberandoli dai parassiti .
itwac	Queste mura scendevano dalla torre dell' [SEP] Elefante [SEP] fino alla torre che stava sopra la Porta Stampace , da li scendevano ancora fino ad un grande torrione , nel posto dove poi sorsero il baluardo e la Porta Gesus , cioè all' estremità dell' attuale via Cavour , porta abbattuta nel 1867 ; al centro di queste mura stava la Porta del Molo , Catalana , ora distrutta , dopodichè si entrava nel porto .
itwac	Mentre partorisce , l' elefante la protegge dal serpente , poiché il serpente è nemico dell' elefante , e quando l' [SEP] elefante [SEP] lo trova , lo calpesta e lo uccide .
itwac	E' uno zaino assai pesante , può schiacciare un [SEP] elefante [SEP] !
itwac	Questa opera di sensibilizzazione ambientale è favorita dalla presenza negli zoo di specie animali quali gli [SEP] elefanti [SEP] , la giraffa , il leone , che generano nel visitatore una grande partecipazione emotiva .
itwac	Il cosiddetto " pulcin della Minerva " ( una gentile trasformazione dell' originario " porcin " , suggerito ai romani dall' aspetto tozzo e tondeggiante dell' [SEP] elefante [SEP] ) venne eseguito nel 1667 da Ercole Ferrata su progetto di Bernini , voluto da papa Alessandro VII come basamento per l' obelisco che venne ritrovato nel 1665 nel giardino maggiore del convento dei domenicani .
itwac	Ma se i fogli erano e attaccati agli alberi a mo' di segnaletica stradale e in fondo al percorso c' era della frutta fresca , gli [SEP] elefanti [SEP] riconoscevano i simboli e a distanza di giorni seguivano il percorso anche se era cambiato e non conduceva a una ricompensa .
itwac	Dunque : riecco gli anni Cinquanta e le bande del buco , poi sarà la volta del taglio a caschetto , delle auto squadrate , dei calzoni a zampa d' [SEP] elefante [SEP] ...
itwac	robaccia insomma fix 2004/11/18 15:45 io l' ho visto ieri a spezzoni , ma lo rivedò in iglese con immenso piacere non l' ho capito però : che bisogno c' era alla fine di ammazzare l' [SEP] elefante [SEP] che non riusciva a far roteare il pallone da bascket con la proboscide ?
itwac	In Italia il Wurm I vede la persistenza di faune a grandi pachidermi di ambiente temperato , come ippopotamo , [SEP] elefante [SEP] rinoceronte .
itwac	Quando avrete ucciso l' [SEP] elefante [SEP] , si passa alla fase successiva .
itwac	Per far credere agli [SEP] elefanti [SEP] che anche loro hanno la radio !
itwac	Incline allo spam ma in fondo un bravo ragazzo Francesco  frzgrz : mi dà l' ìdea di essere serio e professionale e me lo immagino con in capelli rossicci , sempre con una sigaretta a mezza bocca , pantaloni a zampa d' [SEP] elefante [SEP] e camicia a quadrettoni con il collettone .
itwac	" Grazie , grazie amico [SEP] elefante [SEP] !
itwac	Il che ha scatenato le proteste dei macellai locali che hanno temuto il deterioramento dei loro prodotti , visto che la carne di [SEP] elefante [SEP] è molto meno cara ( The Nation , Nairobi , 27 giugno 2000 ) .
itwac	A circa 3 km. Sulla destra , subito dopo l' Hotel [SEP] Elefante [SEP] , strada per Bresciaindicazione via Bacilieri .
itwac	I CONSULENTI DI RICERCA OPERATIVA misurano anche la correlazione della dimensione del cappello e del colore delle pallottole con l' efficienza delle strategie di caccia agli [SEP] elefanti [SEP] , se qualcun altro identifica per loro gli elefanti .
itwac	Rimaniamo colpiti da come gli [SEP] elefanti [SEP] riescano a mangiarsi i baobab : queste enormi piante vengono letteramente rosicchiate per la loro corteccia dissetante e ricca di clorofilla , fino all' abbattimento .
itwac	per il primo safari in 4 x 4 : dopo 20 minuti circa siamo già fermi a consumare qualche rullino : davanti a noi è stato abbattuto un [SEP] elefante [SEP] da alcune leonesse .
itwac	La partecipazione al convegno non comporta tasse d' iscrizione , ma solo , per chi desidera prender parte alle tre cene sociali , il versamento della quota relativa , concordata con l' hotel " [SEP] Elefante [SEP] " ( giovedi' L. 55.000 t. c. , venerdi' e sabato L. 45.000 t. c. ) .
itwac	Prof. Raffale [SEP] Elefante [SEP] Nella prova orale il candidato ha mostrato una buona maturazione culturale della materia oggetto del concorso , discutendo con padronanza di idee i lavori scientifici e le indagini su cui si sono svolte le prove d' esame .
itwac	Quale futuro per circa 3.000 tra tigri , [SEP] elefanti [SEP] , struzzi , scimpanzé , ippopotami , dromedari , zebre , coccodrilli oggi tenuti nei circhi in Italia ?
itwac	" The big bad elephant " , il grande , cattivo elefante , il partito repubblicano di Bush simboleggiato dal pachiderma " è in citta " proclama il " New York Times " a nome di una comunità dove i democratici sono almeno otto volte più numerosi dei repubblicani , ma con l' [SEP] elefante [SEP] sono arrivati anche i suoi nemici naturali , i topi delle mille proteste e delle mille cause che credono di rappresentare " l' altra America " , e sono parte integrante e fondamentale della sola , unica America che esiste .
itwac	La flemma dell' elefante è in evidente contrasto con l' agitazione che anima le persone intorno : queste si chinano dinanzi all' [SEP] elefante [SEP] che , con una delicatezza insospettabile , sfiora le loro teste con la proboscide , benedicendoli .
itwac	Gli altri delegati cominciano ad incazzarsi ma l' [SEP] elefante [SEP] si vanta di essere l' unico animale con l' aria condizionata e il quick refreshment system .
itwac	Come per Fedro , inevitabilmente per Sabatino Scia , il senso e la missione della favola coincidono : la denuncia delle contraddizioni e dei dilemmi che ci affliggono , delle storture , delle ingiustizie , dei falsi miti che la società produce , dell' ingiustizie , dei falsi miti che la società produce , dell' apparenza che prevale sulla sostanza , dell' adulazione finalizzata ad ottenere favori ( L' Orso Regista ) ; dell' ingordigia che non lascia spazio al prossimo ( Il Porco ) ; e del non saper dare il giusto valore al piccolo , che ha un ruolo fondamentale nell' ingranaggio globale ( Il Molto ed il Poco ) ; l' invidia e quindi voler imitare a tutti i costi gli altri o prenderne il posto ( Il Topolino e l' [SEP] Elefante [SEP] ) ; l' assurdità e l' inutilità delle guerre e l' indifferenza ai problemi del nostro prossimo ( I ricordi del cane Mastino , ovvero , Mostar , paesi in guerra ) .
itwac	Circa 150 , degli oltre 2.500 elefanti addomesticati tailandesi , girano per Bangkok con rischi per loro e per i cittadini : in media 20 incidenti al mese , in città , coinvolgono [SEP] elefanti [SEP] .
itwac	« Quando incontro un europeo quasi sempre mi chiede quanti [SEP] elefanti [SEP] vivono vicino al mio villaggio .
itwac	Natura , avventura , fantasia come sempre nelle storie di Winnie the Pooh , ma questa volta i creatori della Walt Disney Animation con la regia di Frank Nissen e gli sceneggiatori Brian Hohfled e Evan Spiliotopoulos hanno visualizzato attraverso gli Efelanti , la paura per ciò che non si conosce , per l' ignoto e per il diverso , salvo poi rassicurarci con l' amore incondizionato delle figure materne , Kanga e Mamma [SEP] Elefante [SEP] e con il valore della vera amicizia che supera ogni difficoltà .
itwac	Salto all' ostacolo , partite di calcio , sfilate e corse in skate o in rollerbrade : sono questi solo alcuni degli sport più diffusi tra cani , scimmie , [SEP] elefanti [SEP] e struzzi .
itwac	Nella sequenza indiana gli [SEP] elefanti [SEP] fanno ondeggiare i loro tronchi sullo sfondo .
itwac	L' [SEP] elefante [SEP] è lì davanti a noi , ognuno ne esamina una sua parte cercandone il significato , ma nessuno riesce a vederne l' insieme ...
itwac	: " io ho la memoria d un [SEP] elefante [SEP] !
itwac	Si è dimostrato un grosso pericolo anche per guerrieri famosi ; la sua forza fisica , infatti , è pari a quella di diecimila [SEP] elefanti [SEP] .
itwac	Basta non avvicinarsi troppo ad [SEP] elefanti [SEP] ( ne ho visti moltissimi ) o rinoceronti ( pochi ...
itwac	L' edificio custodisce ricchissime raccolte ornitologiche ed entomologiche e poi minerali , fossili , reperti speleologici dei dintorni come un imponente cranio di [SEP] elefante [SEP] preistorico .
itwac	Sempre in corsa a un pelo da catastrofi di ogni genere , inevitabilmente scisso ( come alla fine scissa e non riconciliata è la realtà stessa ) , sempre pestato , con la sua crew di comprimari ex leoncavallini ( l' [SEP] Elefante [SEP] , Alex ) e con Vera , ragazza dei tempi moderni , Sandrone Dazieri detto Gorilla incarna un' anima segreta ( ma neanche tanto ) e finora non rappresentata degli anni Ottanta e Novanta e oltre , finalmente sottratta all' autolamentazione o all' autodissoluzione , attraverso la pura felicità della narrazione .
itwac	Avorio : ricavato dalle zanne degli [SEP] elefanti [SEP] , ha un colore bianco giallastro che varia a seconda della zona da cui proviene .
itwac	Nel 1962 è arrivata la figlia Katia , che poi ha sposato un domatore di [SEP] elefanti [SEP] , morto schiacchiato dalla zampa di un animale .
itwac	Però era tutt ' altro che un' ape : infatti , era un [SEP] elefante [SEP] ...
itwac	Infatti , privata del disegno numero uno e del numero due ( un boa che ingoia l' [SEP] elefante [SEP] visto da fuori o un cappello / un boa che ingoia un elefante visto da dentro ) , la narrazione perde di significato .
itwac	Che cosa succederà quando avremo distrutte tutte le foreste tropicali ; quando il deserto del Sahara , che ogni anno aumenta la sua dimensione di una superficie pari al Belgio , si sarà esteso verso il cuore dell' Africa ; quando avremo mutato il clima , distrutto specie animali come gli [SEP] elefanti [SEP] o le balene e modificato irreversibilmente gli equilibri biologici ?
itwac	Ma mentre ci siete , aguzzate la vista per non perdervi la possibilità di vedere antilopi , cinghiali selvatici , [SEP] elefanti [SEP] delle foreste , di tanto in tanto qualche grosso felino , alcune specie di scimmie e interessanti varietà di uccelli .
itwac	Raggiungiamo il campo dove scopriamo e alcuni [SEP] elefanti [SEP] che gironzolano tranquillamente alla ricerca di acqua , uno tenta addirittura di venire in doccia con noi , ma la struttura è fatta in modo di evitare questo genere di inconvenienti ...
itwac	Gli [SEP] elefanti [SEP] sono animali molto sociali , e comunicano fra loro usando sbuffi , grida , barriti , ruggiti e borbottii .
itwac	Ed ancora tante sfide appassionanti come cavalcare un cammello , un [SEP] elefante [SEP] e perfino una manta .
itwac	Tali leggi sono mantenute in essere grazie ad accordi ; come si accettano le leggi di gravità , della forma fisica e della limitazione fisica , si è quindi indotti ad esistere nell' ambito di un consenso parallelo nel modo in cui esistono oggi la maggior parte degli umani sul piano terrestre ; un consenso per cui semplicemente si deve oggi prendere il treno , l' aereo , o l' automobile per spostarsi da un luogo all' altro ; così come ieri si doveva camminare , correre , nuotare o cavalcare un animale tipo il cavallo od anche l' [SEP] elefante [SEP] .
itwac	[ Date Prev ] [ Date Next ] [ Thread Prev ] [ Thread Next ] [ Date Index ] [ Thread Index ] Fwd : Gli Animalisti Italiani consegnano 25.000 firme dalla parte degli elefanti To : ( Recipient list suppressed ) Subject : Fwd : Gli Animalisti Italiani consegnano 25.000 firme dalla parte degli [SEP] elefanti [SEP] From : Niseema niseema@tin.it Date : Thu , 09 Jan 2003 17:53:16 + 0100 From : " Walter Caporale " peta@mclink.it To : Undisclosed-Recipient:@mail.mclink.it ; Subject : Gli Animalisti Italiani consegnano 25.000 firme dalla parte degli elefanti Date : Thu , 9 Jan 2003 13:03:41 + 0100 X-Mailer : Microsoft Outlook Express 6.00.2600.0000 SFRUTTAMENTO DEI CUCCIOLI DI ELEFANTE IN THAILANDIA .
itwac	E per farlo capire bene , gli attivisti hanno organizzato una performance in Piazza Maggiore , con lo spettacolo ' Circo crudele ' , nel quale alcuni attori mimano su altri ( che indossano maschere e costumi da leone , [SEP] elefante [SEP] , scimmia , tigre e altri animali ) i gesti violenti che secondo gli animalisti servono ad ' addomesticare ' gli animali : dalle bastonate con barre di metallo , alle scariche elettriche , al cibo dato in quantita' decrescente per provocare una sorta di inedia , alla prigionia in gabbie troppo piccole .
itwac	Dal giorno 15 settembre al 30 settembre , abbiamo imparato le vocali : A di asino , O di orca , I di indiano , U di uva , E di [SEP] elefante [SEP] .
itwac	Non c' è l' immagine di un [SEP] elefante [SEP] , ma di tutti gli elefanti .
itwac	Ai poveri ciechi non fu chiaro che solo collaborando tra di loro avrebbero potuto capire che di un [SEP] elefante [SEP] si trattava , lo stesso elefante che dà il titolo all' ultimo film di Gus Van Sant .
itwac	Nel paese vivono la tigre reale del Bengala , molti leopardi , [SEP] elefanti [SEP] asiatici ( per la maggior parte branchi migratori provenienti dal Bihar ) e alcuni orsi bruni .
itwac	Un po' come le basi del dna e topo e [SEP] elefante [SEP] ?
itwac	Ai poveri ciechi non fu chiaro che solo collaborando tra di loro avrebbero potuto capire che di un elefante si trattava , lo stesso [SEP] elefante [SEP] che dà il titolo all' ultimo film di Gus Van Sant .
itwac	Le strade e i viali di Dvaraka erano sempre gremiti di [SEP] elefanti [SEP] , cavalli , carri e soldati di fanteria .
itwac	Risposta corretta : L' [SEP] elefante [SEP] .
itwac	CARLO ( imitando il verso dell' [SEP] elefante [SEP] ) : Uhhhhh !
itwac	[SEP] Elefante [SEP] - Est .
itwac	Il vostro migliore amico non sarà un' arma da fuoco , ma l' indicatore di furtività posizionato nella parte bassa dello schermo : vi dirà se vi state muovendo nell' ombra o se siete un [SEP] elefante [SEP] che sta cercando di mimetizzarsi in un campo di fragole e vi indicherà dove nascondere i corpi dei nemici perché non vengano scoperti .
itwac	Continuiamo il nostro safari e riusciamo a vedere giraffe , zebre , [SEP] elefanti [SEP] ecc ...
itwac	Il fiore all' occhiello della riserva è il rinoceronte nero selvaggio , che avrete più probabilità di vedere qui che in qualsiasi altro luogo dell' Africa ; la riserva ospita anche l' [SEP] elefante [SEP] , il rinoceronte bianco , l' antilope equina e l' antilope nera .
itwac	il suo simbolo è il liotru , un [SEP] elefante [SEP] al quale i catanesi sono legatissimi .
itwac	Creatività e Creazione , viaggio nella realtà interiore Donatella Capone Su Cacao [SEP] Elefante [SEP] pubblica un articolo-intervista con argomento Beppe Grillo .
itwac	Ci sono i più improbabili e incredibili viaggiatori : valigie , ceste , borsoni , sacchi , animali , di tutto e di più è pronto a essere caricato sugli autobus che sembrano grossi [SEP] elefanti [SEP] affaticati .
itwac	Nel pomeriggio primo safari fotografico nel parco : zebre , gazzelle , gnu , iene , [SEP] elefanti [SEP] , bufali .
itwac	Gli alunni , guidati dall' insegnante , selezionano il testo , lo copiano , lo incollano , correggono il numero degli [SEP] elefanti [SEP] e lo trasformano in grassetto .
itwac	E basta anche con tigri in gabbia , [SEP] elefanti [SEP] alla catena , scimmiette e cani che si esibiscono vestiti di tutto punto davanti al pubblico assiepato sotto il tendone .
itwac	Un [SEP] elefante [SEP] di 4 tonnellate non riusciva ad alzarsi e cos ?
itwac	Ganesha , figlio di Shiva e di Parvati , viene rappresentato con un corpo umano panciuto dotato di quattro mani in cui tiene un pestello , un disco , una conchiglia ed un giglio ; ha la testa di [SEP] elefante [SEP] con tre occhi ed una zanna e abitualmente cavalca un topo .
itwac	Poi sulla scena , di tanto in tanto irrompono elementi mobili , molto colorati , come un meraviglioso [SEP] elefante [SEP] blu cobalto , un occhio bistrato e sgranato o una sfera che girando si trasforma in un trono d' oro .
itwac	L' accordo inoltre prevede la sospensione dell' autorizzazione alla vendita se questa determinerà una recrudescenza del bracconaggio nei paesi limitrofi e se i paesi beneficiari allenteranno gli sforzi in merito alla sorveglianza e al controllo sugli [SEP] elefanti [SEP] residenti nel loro territorio .
itwac	100 Il re degli [SEP] elefanti [SEP] , la Coscienza liberata senza equivoci , fa che la montagna mobile dimori sulla riva del fiume e vi si abbeveri a suo piacimento .
itwac	Invece di impedire agli abitanti dei villaggi di potersi legittimamente difendere dalle scorribande degli [SEP] elefanti [SEP] , in altri Paesi come lo Zimbabwe , il Botswana , e la Namibia , si è preferito attribuire loro diritti legali sugli animali .
itwac	DONNE E ELEFANTI IO TENGO DISTANTI " Le donne sono come gli [SEP] elefanti [SEP] : mi piace guardarli , ma non ne vorrei mai uno tutto mio " .
itwac	Nessuno ha mai visto un [SEP] Elefante [SEP] improvvisare o comportarsi in modo insolito .
itwac	Articoli correlati La passione di Frida La pittura come liberazione Le due Frida UN [SEP] ELEFANTE [SEP] E UNA COLOMBA ( 31 - 07 - 2001 ) Nel 1939 , dopo una prima mostra personale a New York , il cui catalogo si apriva con una prefazione di André Breton , Frida Kahlo parte per Parigi , invitata dallo stesso Breton a partecipare a una mostra dei surrealisti .
itwac	Qui incontriamo la responsabile ruvida ed efficiente che , dopo averci mostrato le stanze , bellissime ed arredate con raffinatezza , ci affida alle cure di Victoria una simpatica ragazza dai modi spicci che ci carica su un Land Rover d' annata per portarci verso la scogliera degli [SEP] elefanti [SEP] marini attraversando un terreno piatto ricoperto di erba bassa dove pascolano parecchi cavalli .
itwac	[SEP] Elefanti [SEP] , bufali , leoni , ghepardi , iene , sciacalli , scimmie e antilopi e molti altri ancora si aggirano nei parchi nazionali pascolando , masticando rumorosamente , accoppiandosi e oziando .
itwac	Presunse Marco Regolo Attilio , non solo con la fanteria sua sostenere i cavagli , ma gli [SEP] elefanti [SEP] ; e se il disegno non gli riuscì , non fu però che la virtù della sua fanteria non fosse tanta , ch ' e' non confidasse tanto in lei che credesse superare quella difficultà .
itwac	Scelta del safari : dal birdwatching , alla pesca , alla cultura tribale ai classici " Big Five " o " Cinque Grandi " ( [SEP] elefante [SEP] , rinoceronte , leopardo , leone e bufalo ) , al " sailing safari " sull' isola di Lamu alla carovana su cammelli Samburu .
itwac	L' Associazione Aniello Barchetta nella persona del suo Presidente , Maestro Antonio Barchetta , coglie l' occasione per ringraziare tutti coloro che aiutano l' Associazione , il Gruppo Archeologico Calatino per la sua collaborazione , gli autori di opere grafiche Enzo [SEP] elefante [SEP] , Michele Letizia ed Antonio de Lucia , l' Amico e Biografo del Maestro Aniello Barchetta lo storico Michele Schioppa per la ricerche storiche e la cura delle pubblicazioni edite dall' Associazione stessa .
itwac	Al fischio di partenza gli [SEP] Elefanti [SEP] partono all' attacco e in breve il punteggio e' di 3 - 0 .
itwac	Tutte queste attività delle creature inferiori offrono all' uomo salutari ammaestramenti : gli fan capire quanto deve impegnarsi per arrivare alla salvezza eterna dell' anima , grazie alla quale egli è superiore a tutti gli animali irragionevoli , al vedere che tutte le bestie , dai più grossi [SEP] elefanti [SEP] ai più piccoli vermiciattoli , fanno tutto ciò di cui sono capaci sia lottando sia mettendosi in guardia per conservare l' esistenza fisica e temporale data loro in sorte dalla posizione inferiore nella graduatoria conforme alla loro specie .
itwac	E procede tranquillo per affermare il marchio Eminflex , quello dell' [SEP] elefante [SEP] .
itwac	Jasmine " L' [SEP] elefante [SEP] Bianco " Liberamente ispirato al romanzo " La città del Re Lebbroso " , è uno sceneggiato in due puntate piacevole e simpatico , con tratti dai risvolti psicologici , con una buona dose di azione e nel complesso poco verosimile con la trama originale .
itwac	inviato il 12.02.2005 23:14:25 giacomo [SEP] elefanti [SEP] a silviolo Son piccin , cornuto e brutto , e da Vespa me ne vo ' a cianciar senza costrutto , quel che dico non lo so .
itwac	Lance Armstrong entra nella storia con la delicatezza di un [SEP] elefante [SEP] che fa capolino in una cristalleria .
itwac	Non a caso i momenti più riusciti sono quelli in cui il ritmo si avvicina maggiormente al cartoon originale : un paio di inseguimenti , lo splendido funky / rap in cui si getta Scooby Doo con tanto di pantaloni a zampa di [SEP] elefante [SEP] ed enorme parrucca e la serie di trasformazioni che lo stesso cane e Shaggy ( l' interpretazione di Matthew Lillard , ex-serial killer di Scream , è la migliore del lotto ) subiscono a causa di pozioni misteriose scambiate per bibite .
itwac	Tutti conoscevano Bagheera e nessuno osava attraversarle il cammino , poiché essa era astuta come Tabaqui , coraggiosa come il bufalo selvaggio e temeraria come l' [SEP] elefante [SEP] ferito .
itwac	E una delle marche più vendute ha nel suo simbolo un [SEP] elefante [SEP] , sulle cui lunghe zanne dorme tramortita un' altra signorina in camicia da notte e lunghi capelli a cascata .
itwac	Quando l' [SEP] elefante [SEP] gira la testa a destra , si corre sul lato sinistro e gli si fa : Ehi , psi ' , psi ' " .
itwac	I cavalli , gli [SEP] elefanti [SEP] fanno le loro danze equestri , mentre i clown inciampano sulle grosse scarpe suscitando ilarità comicità , gioia .
itwac	Per quanto concerne la prima , è accertata la presenza di grotte subacquee con depositi di fauna quaternaria a vertebrati , comprendente resti di pachidermi ( [SEP] elefanti [SEP] e ippopotami ) , analoghi a quelli rinvenuti nelle grotte emerse della costa sovrastante .
itwac	Quando ero bambino , mia nonna mi raccontò la favola dei ciechi e dell' [SEP] elefante [SEP] .
