corpus	sentence
itwac	Domenica prossima l' architetto Stefano Zironi presenta Villa [SEP] Spada [SEP] , di cui ha curato il restauro .
itwac	Francesco Lauria La penna e' piu' potente della [SEP] spada [SEP] , ed anche considerevolmente piu' facile da usare per scrivere .
itwac	Il parco va bene , la vera [SEP] spada [SEP] di Damocle può essere il Sic » .
itwac	Diego angler ciao a tutti vorrei chiedervi alcune informazioni sulla pesca allo [SEP] spada [SEP] .
itwac	La tua [SEP] spada [SEP] è sempre stata strana sorella , ma a quanto pare è efficace !
itwac	Interrogatus dicit , il Sig. Don Gioanni l' ho visto à giocar di spada con Filippo , e con altri , che non mi raccordo , chi siano , et hò anche visto detto Filippo à gioccar di [SEP] spada [SEP] in Castello con un' altro scrimatore , mà non lo conosco se non di vista .
itwac	Certo , tra le responsabilità primeggiano quelle degli eletti e dei politici : chiamati a garantire il bene comune , di questa funzione si sono fatti scudo e [SEP] spada [SEP] per accrescere la loro potenza ( o la loro ricchezza ) privata .
itwac	Solo così avrei impedito a me stesso , dopo quindici anni , quasi alla fine , di desiderare di incontrare di nuovo il fuoco dei tuoi occhi e il freddo della tua [SEP] spada [SEP] , Capitano Gert dal Pozzo .
itwac	Due di essi si avvicinarono titubanti , le [SEP] spade [SEP] intaccate ed insanguinate ancora strette in pugno .
itwac	Artiglio di tigre : questa mossa si esegue con 2 spade , il fendente è doppio ed orizzontale dal basso verso l' alto con le [SEP] spade [SEP] parallele .
itwac	QUESTA [SEP] SPADA [SEP] VIENE RUBATA DALLA DISCEPOLA DI VOLPE DI GIADA , L' ASSASSINA DEL MAESTRO DI MOBAI .
itwac	Megrez con la sua [SEP] spada [SEP] d' Ametista gli stava dando filo da torcere .
itwac	Una " spia " che ha confessato come farebbero tutti quelli che hanno una [SEP] spada [SEP] che punta verso il collo .
itwac	È difficile immaginare i principali dirigenti peronisti sospendere al di sopra delle loro stesse teste questa [SEP] spada [SEP] affilata .
itwac	Quanto alla prima , incontriamo gli oggetti - setacci , ponti , cavalli , [SEP] spade [SEP] , scarpe , rane , rocce - e i personaggi della vita quotidiana - soldati , mugnai , osti , mamme , nonne , frati e fratelli .
itwac	Egli attaccò una grossa bestemmia invece della croce ; saltò sulla spada che avea gettato in mezzo alla camera , e così com' era , mezzo svestito , colla [SEP] spada [SEP] nuda in pugno , al buio , si slanciò nell' andito che era dietro all' alcova .
itwac	Chariza ripulì la [SEP] spada [SEP] con un fendente nell' aria , facendo schizzare gocce di sangue attorno a sé come una pioggia di petali rossi , poi si piegò sulla sua vittima e lo spogliò delle armi e di tutti gli oggetti che potevano essere di qualche valore .
itwac	Ma la sua [SEP] spada [SEP] sta provocando ferite profonde in quel che molti ritengono un corpaccio informe e ottuso , dominato da un istinto di morte .
itwac	" Incroceremo le nostre [SEP] spade [SEP] in memoria di coloro che hanno dato la vita nella lotta contro il Male .
itwac	Nel '52 è in teatro , Il borghese gentiluomo di Molière , e nel '53 debutta in radio , nella trasmissione Il trampolino dove presenta le sue canzoni " Lu pisce [SEP] spada [SEP] " e " Ninna-Nanna " .
itwac	Saltino sui coperchi con fragore i due compari di [SEP] spada [SEP] compiuti uno sei anni e mezzo , l' altro cinque e io trentaquattro e la mamma trentadue e la nonna , se non sbaglio , sessantotto .
itwac	Così deciso in Roma , nella camera di consiglio tenutasi il giorno 28 maggio 2001 , presso la sede del Consiglio di Stato , Palazzo [SEP] Spada [SEP] , con l' intervento dei signori :
itwac	e a leggere i messaggi qua sopra mi sono veramente commosso !! Elencare i miei cartoni preferiti è difficile , viso che alcuni non sono proprio confrontabili : come posso scegliere se mettere prima Conan o La principessa Zaffiro , Babil Junior o La [SEP] spada [SEP] di King Arthur , Gundam o Il tulipano nero ...
itwac	scegli una [SEP] spada [SEP] per Me ...
itwac	Si tratta di uno dei rari gruppi flamenco di grande successo esistenti in Italia , specializzato in questo genere musicale , che si distingue per la vivacità del repertorio proposto e per l' abilità strumentale dei suoi componenti trascinati dal loro leader in fughe e duelli all' ultima [SEP] spada [SEP] .
itwac	Segue Dudon ne la vittoria ardente i fuggitivi , e ' l fer Tigrane opprime con l' urto del cavallo , e con la [SEP] spada [SEP] fa che scemo del capo a terra cada .
itwac	HARDWARE Una copia originale del gioco , una PS 2 , un GamePad , una Memory Card con almeno 502 KB liberi , una chiave inglese ed una [SEP] spada [SEP] .
itwac	[SEP] Spada [SEP] - Roma " Gianluca Rossi " nontelodico@bastardo.it ha scritto nel messaggio news:uVlqe.456$bc.225@tornado.fastwebnet.it ...
itwac	Forse la tribolazione , l' angoscia , la persecuzione , la fame , la nudità , il pericolo , la [SEP] spada [SEP] ?
itwac	« IDATEM » Una [SEP] Spada [SEP] nel Palamito ...
itwac	Il pirata sguaina la [SEP] spada [SEP] e cerca di colpirlo , ma Peter è troppo agile per lui : schiva facilmente i suoi colpi prendendolo in giro .
itwac	Progressivamente i Sa ' ûd " con la [SEP] spada [SEP] " , con successi ( Occupazione di Medina e della Mecca nel 1805 - 1806 ) e sconfitte ( riconquista di queste due città e decapitazione di Abd Allâh Ibn Sa ' ûd da parte degli Ottomani nel 1818 ) , finirono per imporsi su tutta la penisola arabica e per diventare padroni dei luoghi santi dell' Islam ( riconquista di Medina e della Mecca nel 1924 - 1925 ) e Abd al-Azîz al - Rahamân Ibn Sa ' ûd si fece proclamare re dell' Arabia nel 1932 .
itwac	nettuno Ciao Giorgio , di spada nei nostri mari ne hanno pescati anche di grossi , 180 Kg puliti , con palamiti da [SEP] spada [SEP] , mari un po' verso le baleari , ma anche in liguria .
itwac	CyBeRdAeMoN Io o meglio mio padre : D , ha la barca alla baia d' argento , ma noi in questo periodo non usciamo proprio in altura , almeno si dice che è inutile tanto non c' è nulla di nulla , dopo la metà di agosto si puo iniziare a cacciare per qualche [SEP] spada [SEP] ( spadino ) o aguglia , e si aspetta l' arrivo delle Ala .
itwac	Sono esattamente otto secoli che accettammo da lui ciò che Tu avevi rifiutato con sdegno , quell' ultimo dono ch ' egli Ti offriva , tutti i regni della terra : noi accettammo da lui Roma e la [SEP] spada [SEP] di Cesare e ci proclamammo re della terra , gli unici re , sebbene non abbiamo ancora avuto il tempo di compiere interamente l' opera nostra .
itwac	L' Ordine delle [SEP] Spade [SEP] Incrociate sono la maggiore gilda dell' Impero .
itwac	Ora è nostro e li in pozzetto con la [SEP] spada [SEP] che fuoriesce dalla barca , lo iniziamo da subito a fotografare dimenticandoci che quasi tutta la coffa era a mare , come dei bambini dopo aver ricevuto un gelato .
itwac	Un Cavaliere Ha la [SEP] spada [SEP] ...
itwac	Filippo [SEP] Spada [SEP] che accolse la proposta e concesse i necessari permessi per acquistare le case di un certo Domenico Pasqualini situate nella parte opposta del convento , verso la Porta del Ponte .
itwac	Un Drago che possiede la [SEP] spada [SEP] .
itwac	Il giudizio diffusamente negativo degli amministrati pesava come una [SEP] spada [SEP] di Damocle , minacciosamente tesa a colpire , una volta per tutte , quella classe politica che si fosse rivelata incapace di superare le vecchie logiche di potere , e conseguentemente , poco propensa a creare un sistema idoneo a produrre risultati soddisfacenti .
itwac	Rituale per i Lavori all' Aperto : Arredi richiesti : Postazioni dei cinque Dignitari Panche e sedie tra le Colonne Testimone e tre Candelieri collocati ritualmente ( Rito Simbolico ) Tre candele per il Maestro Venerabile , due per il 1 ° Sorvegliante ed una per il 2 ° Sorvegliante Quadro di Loggia [SEP] Spada [SEP] per il Copritore Interno Bastone cerimoniale per il M.d.C. Libro Sacro , Squadra e Compasso Colonnine per le postazioni dei Sorveglianti Tre Maglietti per i Dignitari di loggia .
itwac	Ha la funzione di una [SEP] spada [SEP] contro una piovra aggressiva e avvolgente , o dentro una giungla impenetrabile dove bisogna passare .
itwac	Gesù rinnegò forse colui che con la [SEP] spada [SEP] diede fine alla sua agonia sulla croce ?
itwac	Intanto ( terza scena del secondo atto ) nel castello di Enrico gli invitati festeggiano ancora le nozze di Lucia con Arturo , ma sopraggiunge Raimondo , sconvolto , e narra che Lucia ha ucciso il marito traffigendolo con una [SEP] spada [SEP] .
itwac	Anche se penetrano negli inferi , di là li strapperà la mia mano ; se salgono al cielo , di là li tirerò giù ; se si nascondono in vetta al Carmelo , di là li scoverò e li prenderò ; se si occultano al mio sguardo in fondo al mare , là comanderò al serpente di morderli ; se vanno in schiavitù davanti ai loro nemici , là comanderò alla [SEP] spada [SEP] di ucciderli .
itwac	( consultano la mappa ) ASSESSORE : All' incirca si può localizzare a poche decine di metri dalla piazza del pesce [SEP] spada [SEP] , onde , per cui , basterà aspettare il Sindaco e localizzare e circoscrivere il raggio d' azione in poche o in una sola casa .
itwac	*** Ha ' ira maita ' i roa ( Pesce spada al forno ) - Polinesia Ingredienti per 6 persone : 1 kg di pesce [SEP] spada [SEP] 600 g di patate dolci 300 g di carote a rondelle 300 g di pomodori 150 ml di vino bianco 2 cipolle tritate semi di finocchio alloro e timo 3 limoni sale pepe olio Lessate le carote , le cipolle e i pomodori nel vino insieme al timo , l' alloro e i semi di finocchio .
itwac	Accanto al lupo , era stato collocato un cartello con la scritta " Chi di [SEP] spada [SEP] ferisce , di spada perisce " .
itwac	soggetto : 6 SCENEGG : 6,5 DISEGNI : 8 " Io sono il foglio di carta sulla strada che a ogni soffio di macchina o di camion si erge e grida credendosi una [SEP] spada [SEP] : io sono quel foglio di carta e niente più " ( Tiziano Sclavi ) Reply author : genesis Replied on : 10/29/2004 12:54:48 Message : quote : soggetto : 6 SCENEGG : 6,5 DISEGNI : 8 Se questi sono i voti allora per me saranno da 4 , quindi confermo , nn lo compro , poi magari lo cerkerò usato in futuro Reply author : fumettioriginali Replied on : 10/29/2004 16:14:18 Message : Ma come fate !! Stamattina sono passato in edicola e ancora nulla ...
itwac	Le autorità accademiche presero un provvedimento nei confronti di tre dei loro iscritti che ritenevano fossero gli organizzatori di questa manifestazione e che erano Mario Capanna , [SEP] Spada [SEP] e Luciano Pero che di autorità furono trasferiti all' università statale .
itwac	Come dire chi di [SEP] spada [SEP] ferisce di spada perisce Segnala al moderatore Loggato fiumeverde Utente Esperto Offline Post : 465 Guarda il Profilo | | Re : Domanda « Risposta # 10 data : Mercoledì 12 Gennaio 2005 , 19:01 » | Rispondi citando All' altra " ...
itwac	Tutti cinsero la [SEP] spada [SEP] e Davide cinse la sua e partirono dietro Davide circa quattrocento uomini .
itwac	Fatto ciò , comandò a una di quelle dame che gli cingesse la [SEP] spada [SEP] , la qual cosa essa eseguì con molta disinvoltura e buon garbo , che veramente era difficile contenersi dal ridere a ogni passo della cerimonia : ma le prodezze che avevano veduto eseguire dal novello cavaliere mettevan freno agli scherzi .
itwac	Torino , corso Casale 137 / a Tel. 011 - 8193618 Per maggiori informazioni ACCADEMIA SCHERMA MARCHESA Centro storico torinese per quanto riguarda l' insegnamento della scherma sia a livello agonistico ( dai 10 anni ) che amatoriale , l' Accademia Scherma Marchesa propone corsi di sciabola , fioretto e [SEP] spada [SEP] per bambini e adolescenti a partire dai 6 anni di età .
itwac	È vero che con le idee si fa la storia ; ma è altrettanto vero che sovente sono stati di più gli uccisi dalle idee che quelli morti di [SEP] spada [SEP] .
itwac	LIMITAZIONI ALL' IMPORTAZIONE Armi da fuoco L' importazione di armi da fuoco e di esplosivi , di giubotti antiproiettili , di armi giocattolo , pistole e rivoltelle , armi militari , kriss , lance e [SEP] spade [SEP] è consentita solo se queste armi sono accompagnate da un permesso d' importazione o da altre autorizzazioni emessi dal servizio di polizia di Singapore ( Singapore Police Force ) al seguente indirizzo : Arms and Explosive Branch Block J , 3 Ladyhill Road Singapore 258672 Tel. 0065 838 1764/5 Fax : 0065 734 0531 Anche per l' esportazione di armi è necessaria l' autorizzazione della polizia .
itwac	Il primo è spoglio , il secondo ha smesso di cantare e infine il bambino non riesce a trovare una [SEP] spada [SEP] per difendere la adorata principessa .
itwac	Ha reso la mia bocca come [SEP] spada [SEP] affilata , mi ha nascosto all' ombra della sua mano ; mi ha reso come freccia appuntita , mi ha riposto nella sua faretra .
itwac	- VHS , Euro 21 Lupin III Special - [SEP] Spada [SEP] Zantetsu , infuocati !
itwac	Mi pare che difendere a [SEP] spada [SEP] tratta il sistema d 10 e dire che se Cyberpunk passasse al d 20 diventerebbe PP è un po' un luogo comune .
itwac	Il giudizio con il quale ogni cittadino potrebbe eventualmente richiamarsi alla propria situazione minaccerebbe , quale [SEP] spada [SEP] di Damocle , ogni certezza giuridica , e il vivere insieme diventerebbe poco meno che impossibile .
itwac	Il Medioevo pullula letteralmente di spade dai poteri straordinari ( si pensi alla Joyeuse di Carlo Magno , alla Durlindana di Orlando , alla Fusberta di Astolfo , a quella di Siegfried ( la spada spezzata per intervento i Odhinn : ricongiunta dal nano Minne , consente l' uccisione del drago Fafner come ci narra il ciclo wagneriano del Reingold ) : si può affermare che non esista cavaliere che non abbia una [SEP] spada [SEP] dai poteri straordinari : e il ciclo di Artù , nella sua caratterizzazione cavalleresca medievale non fa eccezione a questa regola .
itwac	il Pesce [SEP] Spada [SEP] !
itwac	: com' e' andata la traina allo [SEP] spada [SEP] ?
itwac	Un ampio dibattito moderato da Mario D' Ambrosio , Presidente di AIDP ( Associazione Italiana Direttori del Personale ) con il contributo di Giorgio Panizzi , Leonardo Piccinetti , Sandro [SEP] Spada [SEP] .
itwac	Visitiamo Zélve , Uchisar , la città sotterranea di Kaymakli , Avanos patria delle ceramiche , Cavusin con una spettacolare escursione sulle alture che la sovrastano , la Valle delle [SEP] Spade [SEP] , ecc. ecc. il tutto inframmezzato da alcune ottime cene dove abbiamo degustato il " Vadi Kebab " ( alla fiamma ) , o il " Canak " ( nella terracotta al forno ) sempre accompagnati dal " Lavas " ( pane sottile ) e la decina e più di antipasti gustati mentre i Dervisci Rotanti si esibivano nella loro tipica danza , a cui seguivano altri balli popolari e l' immancabile danza del ventre .
itwac	Ad una distanza di 1.500 anni luce e nello stesso braccio della spirale in cui si trova il Sistema Solare , la Nebulosa di Orione si trova nel mezzo della regione della [SEP] spada [SEP] di Orione , nella costellazione di Orione il Cacciatore , che domina il cielo invernale dell' emisfero settentrionale .
itwac	Vorrei che mi fosse cucito un abito da vero longobardo , con i pantaloni a quadri , la camicia a bottoni di corno , il mantello e la [SEP] spada [SEP] al fianco .
itwac	Il Palazzo nel 1632 è acquistato dal cardinale Bernardino [SEP] Spada [SEP] , e nonostante le parole con cui il fratello Virgilio si complimenta con lui per aver " trovato un palazzo così finito , che non ci potrà porre un mattone di vantaggio seppure lo volesse " , il cardinale inizia da subito diversi lavori che si protrarranno per ben trent' anni , fino alla sua morte .
itwac	Le altre nel 1306 s' erano ridotte a Leoni , Aquile , Grifoni , Branca ; [SEP] Spade [SEP] , Drappieri per l' armi , Leopardi , Vari ; Castelli , Quartieri , Traverse , Schise ; Chiavi , Dragoni , Balzani .
itwac	Diversamente opinando , secondo i giudici di Palazzo [SEP] Spada [SEP] , la preventiva audizione dell' interessato sarebbe , a rigore , necessaria soltanto se l' organo consultivo si orientasse in senso negativo , rispetto alle pretese dell' interessato , il che , come è evidente , non sarebbe in alcun modo determinabile in un momento antecedente a quello della concreta espressione del parere ( 26 ) .
itwac	Anzi , in passato la situazione è apparsa così critica agli occhi del procuratore capo al punto da definire i tutori dell' ordine « una [SEP] spada [SEP] di latta » .
itwac	I colpi di [SEP] spada [SEP] fanno da sottofondo man mano che ci si avvicina all' arena .
itwac	Attaccano usando le loro due [SEP] spade [SEP] di acciaio e hanno una ferocia nel farlo che ha dell' incredibile .
itwac	La volevo provare questa esperienza del palamito per lo [SEP] spada [SEP] , visto però che io sono nessuno l' ho abbandonata da subito , uno perchè un pò troppo laboriosa e impegnativa per il mio natante e secondo perchè come detto prima sono nessuno , quindi facile bersaglio di ogni autorità .
itwac	Ricordava lo schianto del ramo , il grido del suo terrore , la corsa ad occhi chiusi sotto il rombo radente delle ali , ma le [SEP] spade [SEP] non li avevano feriti ; e il ramo poté esser piantato nella terra di esilio .
itwac	" Viandante " No no uhuhuhuh rido troppo uhuhuh " Folle La situazione si era fatta comica , ma quella fottuta [SEP] spada [SEP] era una vera spina nel c ...
itwac	Poi InuYasha , con una sola oscillazione della sua [SEP] spada [SEP] , uccide l' esercito sopraggiunto degli youkai .
itwac	Quella legge , la 146 , partendo dal presupposto della tutela dei diritti del cittadino-utente , delinea un sistema di regole complesso che di fatto trasforma lo sciopero in una illegittimità latente , la proclamazione dello stesso in una via crucis procedurale e sempre minacciata dalla [SEP] spada [SEP] di Damocle della " Commissione di Garanzia " , organismo dalle competenze elastiche e dai poteri eccessivi .
itwac	Ø de Roberto , A. , ( Presidente del Consiglio di Stato ) , Santi Romano , ( Introduzione al convegno " Il Consiglio di Stato durante la presidenza di Santi Romano " - Roma , Palazzo [SEP] Spada [SEP] , 6 febbraio 2003 ) .
itwac	Lovte Regia di Simone [SEP] Spada [SEP] e Andrea Camuffo Con Duman Halmidoviç , Ulderico Daniele , Yasmin Hasanbasiç , Ekrem Budeci , Renato Segdic Italia , 2003
itwac	Era solo e indossava la sua consueta divisa invernale marrone : una giacca modello Ike con una semplice fascia dell' Usfa sulla manica ( una specie di [SEP] spada [SEP] azzurrina su uno scudo ad ampie strisce verticali rosse-bianche-rosse , i colori austriaci ) , ma nessun distintivo del suo grado .
itwac	Lydia Non vorrei che lanciasse una [SEP] spada [SEP] anche a me , ma dei civili ?
itwac	( tanto lo so già che risponderete la prima , okay ) Giusto per chiarezza : Tutto questo è cominciato perché , qualcuno , mentre si parlava di ricette di [SEP] spada [SEP] alla griglia o marinato , ha detto , non cito più , che non si poteva dimenticare un nero d' avola da berci sopra .
itwac	Già di mezzo sparito è il terreno ; già le spade rispingon le [SEP] spade [SEP] ; l' un dell' altro le immerge nel seno ; gronda il sangue ; raddoppia il ferir .
itwac	" Un Matrix dei poveri " , così lo definisce ridendo Giovanni [SEP] Spada [SEP] .
itwac	UN PENSIERO PARTICOLARE VA ALLE MIE " VECCHIE " CONOSCENZE DEL FORUM E A QUELLE CHE STANNO " COMBATTENDO " A [SEP] SPADA [SEP] TRATTA CON L' ARMA DELL' INSEMINAZIONE ...
itwac	Ecco l' angelo di Dio ti aspetta con la [SEP] spada [SEP] in mano per spaccarti in due e così farti morire " .
itwac	Allora Davide disse ai suoi uomini : " Cingete tutti la [SEP] spada [SEP] !
itwac	E' tanto che non uso una [SEP] spada [SEP] , pensò avvertendo il peso di quella che aveva al fianco , il sinistro regalo dell' Aran-moss .
itwac	Vi furono per esempio gare tra ufficiali giapponesi a chi riusciva a decapitare con la propria [SEP] spada [SEP] più persone nel minor tempo , e di queste gare venivano anche pubblicate notizie e foto sui giornali giapponesi dell' epoca , segno evidente che il comportamento sadico e criminale era ritenuto perfettamente legittimo da tutti i soldati giapponesi , e dai civili rimasti in patria .
itwac	" , " The dark side " n. 5 / '85 " La bambola di pezza " , " Pulp " n. 10 , ed. Pulp , '85 " Lo scettro del dolore " , in " Magie e stregoni " , " Enciclopedia della fantascienza " n. 14 , ed. Fanucci , '85 " La spada degli dèi " , in appendice a " Lungo i mari del fato " , di N. Barrett jr. , " I libri di fantasy " n. 14 , ed. Fanucci , '85 " Polvere di stelle " , " Thx 1138 " n. 3 , '85 " Inchiesta " , " La spada spezzata " n. 13 ,  85 " Intervista " , idem " Unità biomeccanica " , in appendice a " Kesrick di Dragon Rouge " , di L. Carter , " Galaxis " n. 5 , ed. Scorpio , '86 , e " Il meglio della fantascienza " n. 5 , ed. New Scorpio , '87 " Benedictus Dominus Deus Israel " , in " Le ali della fantasia / 7 " , " Thule " n. 15 , ed. Solfanelli , '88 - finalista al Premio Tolkien '86 , racconti " Cavalieri dei cieli " , " Future shock " n. 3 , '87 " Sommo per i posteri " , in " Pianeta Italia " , " Narratori europei di science fiction " n. 1 , ed. Perseo libri , '89 " Quella lunga notte " , " Futuro Europa " n. 3 , ed. Perseo libri , '89 " Le rosse alghe di Atlantide " , " Space opera-Fancon " n. 2 , '90 " La stella a sette punte " , " La gazzetta del mezzogiorno " del 15 agosto '92 , in " Stella a due punte " , " La [SEP] spada [SEP] spezzata " n. 18 , '91 , " L' altro spazio-Vox futura " n. 13 ,  93 " L' uomo che creò la propria morte " , " Esquire " , '91 e in " Stella a due punte " , op. cit .
itwac	Vi state baciando appassionatamente quando senti un [SEP] spada [SEP] che ti colpisce alla testa .
itwac	 l' armaiolo fece una pausa e alzò gli occhi su Gwin  Tranne che con la morte  lui cercò nel viso della ragazza una qualsiasi reazione , ma non trovò altro che freddezza  Era la [SEP] spada [SEP] di mia moglie .
itwac	Estrasse la [SEP] spada [SEP] , ma un violento colpo di mannaia a bruciapelo gliela fece cadere .
itwac	LE CARTE Le carte sono quelle prodotte dalla ditta Modiano S.p.A. Sugli assi ci sono dei motti , che non sono leggibili nelle piccole immagini prodotte per internet e che riportiamo qui sotto per cultura di chi gioca : Sull' asso di danari : " Non val saper chi ha fortuna contra " Sull' asso di [SEP] spade [SEP] : " Il gioco della spada a molti non aggrada " Sull' asso di bastoni : " Molte volte le giocate van finire a bastonate " Sull' asso di coppe : " Una coppa di buon vin , fa coraggio e fa morbin " Danari Spade Bastoni Coppe Asso 2 3 4 5 6 7 Fante Cavallo Re IL PROGRAMMA Usare il programma , scritto in Javascript , è molto semplice , ma dovete , innanzitutto , aver abilitato Javascript sul vostro browser .
itwac	La cosa più fastidiosa è che in questi filoni gli abitanti del post Duemila vestono come straccioni , usano ancora [SEP] spada [SEP] e pugnale e facciano un bagno al mese " .
itwac	Come fantasy , ho letto tutto di Terry brooks ( non esiste solo la saga della [SEP] spada [SEP] di shannara , ma anche la saga del cavaliere del verbo e quella di landover ) .
itwac	) Vedi le inserzioni del venditore 15 - lug - 04 08:51 CEST Salve a tutti , vi informo per chi non lo sapesse che ho la disponibilità di vendere le [SEP] spade [SEP] del signore degli anelli a prezzi mai visti .
itwac	Marino [SEP] Spada [SEP] alla ricerca di una " dimensione " e Glauco Sperandio alla ricerca invece di una sistemazione , si presentano e superano per il rotto della cuffia gli esami attitudinali presso una caserma di carabinieri .
