corpus	sentence
itwac	Le segnalazioni delle ultime settimane hanno permesso al personale del Parco Naturale Adamello Brenta e della Provincia Autonoma di Trento di accertare la nascita di almeno 5 cuccioli di [SEP] Orso [SEP] bruno nei boschi del Trentino occidentale .
itwac	Proprio in quel momento il Tedesco ed il gabbiere salivano in coperta , portando due enormi prosciutti d' [SEP] orso [SEP] ed una cassetta di biscotti inglesi .
itwac	Descrizione : CLARINETTO [SEP] ORSI [SEP] CL - 21 FB EVOLUTION ECCELLENTE STRUMENTO PER TIMBRICA MECCANICA E INTONAZIONE !!!! Finalmente uno strumento italiano che può essere paragonato SENZA RISERVE ai BUFFET RC .
itwac	" Per tener lontani gli [SEP] orsi [SEP] ...
itwac	Per chi volesse approfonfire l' argomento , i ranger del Sequoia organizzano due volte a settimana delle uscite serali per andare ad incontrare gli [SEP] orsi [SEP] .
itwac	so Battaglione Aosta tel. 0165/262138 S. [SEP] Orso [SEP] , 14 Via S. Orso tel. 0165/262026 S. Stefano , 16 Via Martinet tel. 0165/40112 Maria SS .
itwac	A C Q U A L A G N A capitale del tartufo fresco tutto l' anno Dal tartufo , al volo dell' aquila , alle grotte preistoriche dell' [SEP] orso [SEP] , alla Gola del Furlo .
itwac	Il tipo di contatto che si stabilisce tra [SEP] orso [SEP] e bambino dipende dalle caratteristiche ed eventuali limitazioni di quest' ultimo .
itwac	Protagonisti sono gli uomini , ma anche gli animali , gli abitanti dei caffè o delle isole , l' [SEP] orso [SEP] del Monte Nevoso e il cane abbandonato nella laguna , rivoluzionari indomiti e dimenticati , infatuazioni e manie di personaggi che hanno perso la loro esistenza come una partita a carte .
itwac	Il primo capitolo di questo libro , scritto nel 1928 , inizia coraggiosamente con un monologo totalmente caotico , totalmente disturbato , di una persona ritardata di 33 anni , del cui aspetto fisico troviamo la descrizione solo verso la fine del libro : era un gigante , come un [SEP] orso [SEP] , con occhi blu e il viso come quello di un bambino .
itwac	Inizialmente le cose vanno molto male : egli viene trasformato in asino , in [SEP] orso [SEP] , in cane .
itwac	Dopo otto o nove mesi nacque l' [SEP] Orso [SEP] e dopo altri due anni l' Anaconda .
itwac	Per le violazioni delle disposizioni , della presente legge e delle leggi regionali si applicano le seguenti sanzioni : a ) l' arresto da tre mesi ad un anno o l' ammenda da lire 1.800.000 a lire 5.000.000 per chi esercita la caccia in periodo di divieto generale , intercorrente tra la data di chiusura e la data di apertura fissata dall' articolo 18 ; b ) l' arresto da due a otto mesi o l' ammenda da lire 1.500.000 a lire 4.000.000 per chi abbatte , cattura o detiene mammiferi o uccelli compresi nell' elenco di cui all' articolo 2 ; c ) l' arresto da tre mesi ad un anno e l' ammenda da lire 2.000.000 a lire 12.000.000 per chi abbatte , cattura o detiene esemplari di [SEP] orso [SEP] , stambecco , camoscio d' Abruzzo , muflone sardo ; d ) l' arresto fino a sei mesi e l' ammenda da lire 900.000 a lire 3.000.000 per chi esercita la caccia nei parchi nazionali , nei parchi naturali regionali , nelle riserve naturali , nelle oasi di protezione , nelle zone di ripopolamento e cattura , nei parchi e giardini urbani , nei terreni adibiti ad attività sportive ; e ) l' arresto fino ad un anno o l' ammenda da lire 1.500.000 a lire 4.000.000 per chi esercita l' uccellagione ; f ) l' arresto fino a tre mesi o l' ammenda fino a lire 1.000.000 per chi esercita la caccia nei giorni di silenzio venatorio ; g ) l' ammenda fino a lire 6.000.000 per chi abbatte , cattura o detiene esemplari appartenenti alla tipica fauna stanziale alpina , non contemplati nella lettera b ) , della quale sia vietato l' abbattimento ; h ) l' ammenda fino a lire 3.000.000 per chi abbatte , cattura o detiene specie di mammiferi o uccelli nei cui confronti la caccia non è consentita o fringillidi in numero superiore a cinque o per chi esercita la caccia con mezzi vietati .
itwac	Se sei solo , ci fai l' abitudine , e la solitudine non ti pesa più , ma se per una qualche ragione succede che infrangi la tua solitudine , diventa per te allora impossibile tornare ad essere l' [SEP] orso [SEP] che sei stato .
itwac	Ma perché uccidere due [SEP] orsi [SEP] col veleno , se questa ipotesi troverà riscontro ?
itwac	Un imprenditore rischia l' incriminazione [SEP] Orsi [SEP] uccisi , esame del Dna per trovare il killer Le esche ritrovate verranno comparate con quelle che avvelenarono gli animali di ALESSIO PORCU http://ilmessaggero.caltanet.it/view.php?data=20041001&ediz=04 g = 30 & file = A .
itwac	" Sai che caccio gli [SEP] orsi [SEP] " .
itwac	In ogni caso , a scanso di equivoci , va ricordato che l' [SEP] orso [SEP] bruno europeo non è assolutamente pericoloso per l' uomo ( non si ha notizia , in Italia , di casi di aggressione deliberata dell' orso nei confronti dell' uomo ) .
itwac	Orso autoctono fotografato nel 2000 Valle dello Sporeggio ( Val di Non Trento ) Orsetto abbattuto a Molveno ( Trento ) nel 1915 A partire dal 1987 il Servizio Parchi e Foreste Demaniali in collaborazione con I.R.S.T.(Istituto per la Ricerca Scientifica e Tecnologica ) ha avviato una ricerca per il monitoraggio e controllo biometrico dell' [SEP] orso [SEP] bruno attraverso una stazione di rilevamento automatico .
itwac	svelto affondo ripetutamente gli artigli nei fianchi dell' [SEP] orso [SEP] , ...
itwac	« Temo che sia un po' troppo ottimistico - risponde a " Liberazione " lo storico Angelo d' [SEP] Orsi [SEP] - ma del resto , tutti noi facciamo analisi affrettate in corso d' opera » .
itwac	Gli scopi sono i più vari : radunare tutti i nostalgici dell' [SEP] orso [SEP] di pelo , in modo da organizzare manifestazioni , dare consigli di pronto soccorso su come averne cura o rimediare ai danni del tempo e , perch ¿ no , trovare altre persone con cui condividere questa stessa passione o semplicemente scambiarsi informazioni sugli acquisti .
itwac	L' area di 21.000 metri quadrati è frequentata dai superstiti [SEP] orsi [SEP] bruni del Trentino .
itwac	Partenza alle ore 10.00 dal Centro [SEP] orso [SEP] di Campoli Appennino e spostamento ai prati di Pescosolido per una breve escursione a piedi seguito dal pranzo al sacco lungo il sentiero .
itwac	Un' equipe di medici romeni ha partecipato alla missione ed ha potuto seguire un mini c [SEP] orso [SEP] di formazione di chirurgia plastica ricostruttiva .
itwac	Nella " Quinzane des realisateurs " , protagonista l' Argentina con il nuovo film d' Israel Adrian Caetano " Un [SEP] orso [SEP] rojo " , un western metropolitano che attacca duramente l' immigrazione mentre dalla Romania Cristian Mungiu segue , in " Occident " , le storie di una coppia di giovani " senzatetto " , di una poetessa adolescente e di un poliziotto misogino .
itwac	aggiungi un commento da massimo mantellini alle 22:59 : : : : : : : : : : : : : : : : : : : : : : : : : : SOLIDARIETA' a DAVIDE e agli ORSI di OGNI GENERE Mi segnala Simone che il buon Davide Ruda si e' lanciato sul suo blog in un paragone un po' avventato fra due siti di [SEP] Orsi [SEP] .
itwac	Così anche quest' ultimo romanzo ( di viaggio , storico , d' avventura e filosofico ) scorre attraverso una sola voce narrante , uno specialista di migrazioni animali , irundologo prima , quindi studioso di [SEP] orsi [SEP] , ma fa passare il lettore dal deserto sahariano al tormento bosniaco , ai boschi della Carnia , alla semplicità di una casa ligure .
itwac	Ci avete dato per spacciati troppo presto , avete venduto la pelle dell' [SEP] orso [SEP] prima di averlo ucciso e adesso vi rido in faccia perchè sapete tutti bene che la grande occasione è sfumata e non si ripeterà , il prossimo anno avrete un avversario molto più cattivo , forte e detrminato da affrontare e a posizioni invertite finalmente rideremo un po' noi tifosi di FIRENZE e della FIORENTINA .
itwac	Riccioli d' oro e i tre [SEP] orsi [SEP] Di S. Guarnaccia , Corraini 1999 .
itwac	Una prima conferma della ricaduta positiva della reintroduzione è arrivata nell' autunno del 2002 , quando un sondaggio effettuato su scala nazionale dalla DOXA per conto del Parco Naturale Adamello Brenta , con lo scopo di valutare le attitudini dei turisti reali e potenziali , ha identificato l' orso come elemento in grado di attirare turisti ( il 78 % degli intervistati riteneva che la presenza dell' orso in una zona delle Alpi possa far aumentare l' interesse dei turisti per la zona stessa ; il 72 % affermava di essere personalmente più interessato a visitare una zona delle Alpi in cui vivono [SEP] orsi [SEP] ) , confermando l' approvazione degli intervistati anche nei confronti del Progetto di reintroduzione ( l' 81 % di intervistati risultava favorevole o molto favorevole all' iniziativa , il 73 % riteneva che il numero di orsi che vivono attualmente sulle Alpi debba aumentare ) .
itwac	Come infatti già ampiamente rilevato sia in sede nazionale ( decisione wwwenel.it , saggio d' [SEP] Orsi [SEP] , su http://www.crdd.it/decisioni/wwwenel.htm ) ed internazionale ( fra le altre , caso WIPO n. D 2000 - 0441 , dominio wwwreuters.com ; e , di recente , l' analogo caso WIPO D 2003 - 0914 , dominio wwwbuongiorno.com ) le tre lettere " www " sono parole di uso comune per indicare il world wide web , tanto che è ormai prassi inserirle come primo elemento di un indirizzo web di carattere commerciale , sicchè la loro presenza non vale a caratterizzare diversamente il nome a dominio rispetto alla parola che ne costituisce il cuore .
itwac	Dalla parte dell' [SEP] orso [SEP] bruno TERAMO  L' orso bruno marsicano minacciato dal bracconaggio e dalla distruzione del suo habitat naturale .
itwac	A Pianosa sono stati ritrovati resti fossili di [SEP] orsi [SEP] , cervidi ed equini , a conferma che circa 20.000 anni fa l' isola era unita all' Elba e al continente .
itwac	Acqua dolce - A Durban la " Carta " dei Parchi La guerra dell' [SEP] orso [SEP] Il progetto CIP ai Lincei I Comuni dei Parchi scendono in campo Rubriche Da Federparchi - Notizie in breve Giugno Conferenza nazionale , otto mesi dopo L' Europa dei parchi Parchi finalmente bipartisan ?
itwac	5/4  BACHELOR  0338/3945368  VIA S. EUSEBIO 48  CENTRO S. [SEP] ORSO [SEP]  FANO  PU DAVIDEMATO / Tributo a BOB MARLEY In occasione del ventennale della morte del Mitico Robert Nesta - I componenti ancora in attività dal vivo dei Pitura Freska offrono un TRIBUTO A BOB MARLEY - Il gruppo prende il nome da un innocuo personaggio di strada noto in tutta la Venezia del centro storico .
itwac	Fino all' età di quattordici anni non ha rivolto una parola ai nostri figli , l' [SEP] Orso [SEP] e l' Anaconda , ritenendo impossibile una comunicazione con quei buffi animali da compagnia .
itwac	Il giaguaro , più lesto , più ardito e sicuro delle proprie forze , si era fatto incontro all' [SEP] orso [SEP] , ruggendo e dimenando la lunga coda come un gatto in collera .
itwac	E a far crollare questa ipotesi potrebbero essere proprio i rinoceronti , i cervi e gli [SEP] orsi [SEP] dipinti nelle varie " sale " di cui è composta la caverna di Chauvet : i pigmenti di carbone e ocra che tratteggiano i corpi degli animali , così come le macchie lasciate dai sostegni delle torce sulle pareti dipinte , hanno tutti  secondo i ricercatori francesi  tra i 27 mila e i 32 mila anni d' età .
itwac	Ora vado a cercare qualcuno con cui parlare , l' " [SEP] orso [SEP] " dorme e l' unico modo per togliermi questa pesante sensazione di nostalgia e' di lanciarmi nell' avventura comunicativa con qualche " local " che si rivela sempre abbastanza complicata ma divertente ...
itwac	Da qui , piegando verso destra in salita seguendo l' evidente sentiero segnato che viene dal Colle dell' [SEP] Orso [SEP] , si raggiunge in breve Monte Il Bicchero ( 2161 m.s.m.),meta dell' escursione .
itwac	CAMPO DI VOLONTARIATO PER L' [SEP] ORSO [SEP] BRUNO 24 - 29 marzo 2005 - Villavallelonga ( AQ ) 17/02/2005 Protocollo di Kyoto .
itwac	BG 24 - MAR - 03 17:27 NNNN KBXR ZCZC 0457 / SXB YTN 10026 R CRO S 0 B S 41 QBJC AMBIENTE : DOPPIO PARTO DI [SEP] ORSI [SEP] DELLA SLOVENIA IN TRENTINO ( ANSA ) - TRENTO , 24 MAR - Due cuccioli di orso sono stati avvistati dai guardiaparco in servizio nel Parco Adamello-Brenta , oggetto negli ultimi anni della liberazioni di plantigradi provenienti dalla Slovenia .
itwac	La maggior parte della vegetazione del parco è costituita da arbusti o dalla tundra , mentre la fauna comprende [SEP] orsi [SEP] grizzly , lupi , pecore di Dall , alci , caribù e ghiottoni .
itwac	Alla fine il lupo più giovane gli indicò un punto nel cielo in cui si trovavano due [SEP] orsi [SEP] Grizzly , e Coyote , per raggiungerli lanciò molte frecce nel cielo in modo che la prima si conficcasse nella volta celeste , e le successive si conficcassero in quella precedente in modo da formare una scala su cui tutti potessero salire per poter osservare gli orsi da vicino .
itwac	Nel 1948 un servizio a colori su Life farà conoscere al pubblico internazionale " La famosa invasione degli [SEP] orsi [SEP] in Sicilia " , mentre nel 1950 otterrà l' incarico di vicedirettore della " Domenica del Corriere " , compito che manterrà sino al 1963 .
itwac	Non mi piacciono gli odori forti e i luoghi affollati , sono ammiratore dei felini , dei canidi , degli [SEP] orsi [SEP] e dei pinguini .
itwac	Nell' anno duemilaquattro , addì ventotto del mese di settembre , in Torino presso la Sala Colonne del Comune di Torino , si è riunita la Conferenza degli Assessori della Convenzione " Progetto Metano " , con la partecipazione dei Sigg : - Dario Ortolano , Assessore - Comune di Torino ; - Maurizio Coscia - Comune di Torino ; - Giovanni Pensabene , Assessore - Comune di Asti ; - Gabriele Raccagni , delegato - Comune di Biella ; - Domenico Brizio , delegato - Comune di Bra ; - Riccardo Pretto , delegato - Comune di Brescia ; - Orazio D' Antoni , Assessore - Comune di Catania ; - Emanuela Lupi , delegata - Comune di Firenze ; - Carlo Merlino , delegato - Comune di Genova ; - Carla Gerbaudi - Comune di Genova ; - Simone [SEP] Orsi [SEP] , delegato - Comune di Milano ; - Lorena Sabbadini - Comune di Milano ; - Fabio Stampini , delegato - Comune di Modena ; - Paolo Vincenzi , Assessore - Comune di Nichelino ; - Giuseppe Usberti , delegato - Comune di Parma ; - Filippo Ghilamberti , delegato - Comune di Piacenza ; - Luigi Ruggeri , delegato - Comune di Ravenna ; - Alessandro Salone , delegato - Comune di Roma ; - Giuseppe Riccardino , Assessore - Comune di San Mauro Torinese ; - Giovanni Serra , delegato - Comune di Settimo Torinese ; - Paola Barassi , Assessore - Comune di Verbania ; Partecipano alla seduta : Massimiliano Giannocco dell' Unione Petrolifera , Salvatore Corso e Michele Ziosi di Fiat S.p.A. , Maria Isabella Colli del Politecnico di Torino , Gianpietro Belleri di A.S.M. S.p.A. di Brescia .
itwac	Il bello è che è tutto vero e tutto possibile , in questa arena internazionale dove i Tori ( momenti di mercato ok ) e gli [SEP] Orsi [SEP] ( momenti di mercato ko ) si rincorrono continuamente : ma che la Borsa vada su e giù è concetto troppo banale .
itwac	( IL DIZIONARIO DI GENE GNOCCHI ) Un orso bruno dice ad un [SEP] orso [SEP] bianco : " Scusa ma che sapone usi ?
itwac	Come classe di governo i burocrati sono raramente conosciuti in qualche posto per lo spirito di servizio , ma qui erano un gruppo di gente  equipaggiati nelle loro camicie e calzoncini verdi autunno , cappelli piatti stile Canadian Mounty ornati con amichevoli [SEP] orsi [SEP] bruni  che ti faceva credere in quella scolastica banalità : « Della gente , dalla gente , per la gente » .
itwac	LA CAMPAGNA ATTUALE IFAW sta lavorando con il Governo Cinese , con l' Associazione Cinese di Medicina e Filosofia , l' AAF e EarthCare per ottenere lachiusura di altre fattorie , e fornire programmi per la riabilitazione degli [SEP] orsi [SEP] .
itwac	" , esclamò Viola-a-ciocche , " domani non sarò più viva : quand' anche avessi la sorte di scansare le tigri e gli [SEP] orsi [SEP] , son sicura che basterebbe la paura per uccidermi .
itwac	Franco Petrelli ----- Orso " ballerino " aggredisce un ubriaco che lo molestava Un [SEP] orso [SEP] bruno , che accompagna un saltimbanco nelle sue performance musicali , ha aggredito e ferito gravemente un uomo che lo molestava .
itwac	" " Ma è proprio cosí [SEP] orso [SEP] ?
itwac	Nella città inondata di [SEP] orsi [SEP] coloratissimi , simbolo della Berlinale , prende oggi il via la 52 a edizione del festival che finita l' era di Moritz De Hadeln , riparte con il nuovo direttore , Dieter Kosslick .
itwac	Il signor Busi manifestava preoccupazione riguardo gli orsi che si aggirano sulle montagne del Trentino grazie al tentativo di ripopolamento di questi animali nelle loro montagne ( stemma di Madonna di Campiglio è proprio l' [SEP] orso [SEP] ) .
itwac	I Corsi principali : Corso di Pittura presso la Scuola Tiziano Corso triennale di formazione e aggiornamento nella pedagogia steineriana per la scuola superiore C [SEP] orso [SEP] triennale di pedagogia steineriana per gli Insegnanti della scuola materna , dell' obbligo e di materie specifiche dal 19 al 25 giugno 2005 Settimana di aggiornamento sulla sesta e settima classe Scarica il programma in PDF dal 27 giugno al 2 luglio 2005 Settimana aperta Pittura-Scultura-Disegno presso la Scuola Tiziano a cura di Doris Harpers e Anna Guolo Corso di scultura ll corso di scultura offre un percorso di due anni che include modellaggio in creta , lavorazione del legno e dei metalli , per un totale di 20 settimane .
itwac	g.riv. GAZZETTA DEL MEZZOGIORNO torre dell' orso In balìa dei vandali l' area pedonale alle spalle di piazza Luna Movida violenta , protestano i residenti Devastata una colonnina telefonica , bottiglie di alcolici sparse dappertutto TORRE DELL' [SEP] ORSO [SEP] ( MELENDUGNO ) Le lamentele sono ormai all' ordine del giorno e la situazione sta diventando davvero insostenibile .
itwac	Ricordiamo che dal Grommets Series sono entrati a far parte del team nazionale Quiksilver atleti come Simone Bali , Filippo [SEP] Orso [SEP] , Giovanni Colotto ...
itwac	Resti di pecora predati dall' orso Brenta settentrionale m 2350 estate 2002 Apiari devastati dall' orso Quanti danni provocano gli [SEP] orsi [SEP] in provincia di Trento ?
itwac	L' ostello gestito da un pescatore di nome Roar , uomo molto rude che è un misto tra un [SEP] orso [SEP] e un orco .
itwac	Nel 1879 viene ucciso da un [SEP] orso [SEP] bruno ; la gestione dell' attività passa nelle mani del giovane erede Carl che - sposata Ida Ahlers , figlia del direttore di una compagnia di teatro ambulante - nel 1908 , presa coscienza della crisi delle fiere ( sulle quali era basato il circuito dei serragli ) , cambia sistema produttivo , creando un circo a tre piste che si esibisce in un enorme tendone a sei antenne , sull' esempio dei complessi americani ( Barnum & Bailey aveva da poco concluso la sua tournée europea ) .
itwac	Ma è altrettanto vero che se un fotografo desidera riprendere un lupo , una lince , oppure un [SEP] orso [SEP] in condizioni naturali , dovrà prepararsi a lunghi tempi di realizzazione , sudare le proverbiali sette camicie ( sempre che bastino ) e affrontare costi non indifferenti .
