corpus	sentence
itwac	Vai ad inizio pagina Brazilian dude Iscritto : 12 Apr 2005 Messaggi : 352 Inviato : Dom , 29 Mag 2005 ; 15:48 Oggetto : Io ho qui elencati altri casi in cui non si " dovrebbe " usare la preposizione A : pasta al sugo - pasta con il sugo uova al burro - uova con il burro cioccolato al latte - cioccolato con il latte sardine all' olio - sardine con l' olio carne alla griglia - carne sulla griglia disegno a matita - disegno con la matita lavoro all' uncinetto - lavoro con l' uncinetto lavoro ai ferri - lavoro con i ferri scrivere a penna - scrivere con la [SEP] penna [SEP] pollo allo spiedo - pollo sullo spiedo lasagne al forno - lasagne nel forno Anche si dice che sarebbe meglio dire macchina per scrivere invece di macchina da scrivere macchina per cucire invece di macchina da cucire festa di ballo invece di festa da ballo biglietto di visita invece di biglietto da visita Brazilian dude Vai ad inizio pagina Marco 1971 Iscritto : 17 Gen 2005 Messaggi : 960 Inviato : Dom , 29 Mag 2005 ; 16:10 Oggetto : Il libro di Mauro Magni , che acquistai quand' ero ancora adolescente , nel 1990 , tra inesattezze ( vedi il riguardo senza preposizione ) e purismo anacronistico , costituisce un bell' esempio di manuale inutile e fuorviante .
itwac	Una biografia , Frassinelli , Milano 1990 ; - Elio Pecora ( a cura di ) , Sandro Penna , appunti di vita , Electa , Perugia , s.d. ma 1990 ; - Anna Vaglio , [SEP] Penna [SEP] , Mursia , Milano 1993 .
itwac	Scegliete voi la [SEP] penna [SEP] da inseguire per ritrovare lo spazio che più si avvicina alla vostra immagine : sono quattro gli autori napoletani che vi propongono , attraverso la scrittura , la loro indiscutibile napoletaneità .
itwac	Cast da supermegamaxicoproduzione extralusso gettato al vento ( con l' eccezione di Julia Stiles , il cui tenero e ambiguo personaggio prende sempre più forma , in attesa di una definitiva promozione a coprotagonista ) , e confezione impeccabile ( fotografia di Oliver Wood , che dopo un lungo periodo indie  da Leonard Castle ad Amos Poe  è divenuto uomo per tutte le stagioni nel sottobosco hollywoodiano ; sceneggiatura di due fini [SEP] penne [SEP] come Tony Gilroy e Brian Helgeland ) .
itwac	Presentazione del progetto di recupero ad uso ciclistico della ex ferrovia Fiuggi - Paliano e di altri progetti di itinerari ciclabili a lunga distanza Marina [SEP] Penna [SEP] , Commissione Tecnico Scientifica del Ministero dell' Ambiente .
itwac	E quando andano cercando le vanità del mondo , allora ci sono tolti da Iuno gli occhi , cioè dallo elemento de l' aire , e perdino la visione divina e la nostra luce è trasmutata in [SEP] penne [SEP] e poste sopra della vacca , perché volano alle vanità e ponemoce sopra le cose bastilai , perdendo el diritto andamento della vita eterna .
itwac	[SEP] Penne [SEP] vorticanti su fogli bianchi , inchiostrano biglietti colorati , dichiarando nobil sentimenti .
itwac	Logico , quindi , che essa trovi ampio spazio su quei giornali di taglio alto che non di rado sono rifugio per [SEP] penne [SEP] stanche del trendismo di stampo televisivo e del crescente analfabetismo dei lettori più giovani .
itwac	Regoli Luca ( F.I. ) sulle SS.PP. n. 32 Pennese e n. 84 [SEP] Penna [SEP] in Tev .
itwac	Una cosa è certa : necessario sarà , l' utilizzazione della carta e della [SEP] penna [SEP] o di una tastiera per poter prendere appunti su brani mandati in onda e gli indirizzi di siti web che verrano rigurgitati dai quattro presentatori .
itwac	A lei non interessano le apparenze , a lei interessa la sostanza , così che non ha rimproverato Pitzinnu una sola volta , per le sue unghie lunghe , per la sua zazzera che fa spavento e per quel suo vizio di mordicchiare la [SEP] penna [SEP] .
itwac	Nel 1996 ha pubblicato la raccolta poetica L' ombra del ritorno ( con prefazione di Marco Guzzi - ed. Campanotto ) con la quale è giunto finalista al premio Sandro [SEP] Penna [SEP] e segnalato al Premio Montale .
itwac	Le [SEP] penne [SEP] rosse dovrebbero farsene una ragione .
itwac	A meno che non fossero [SEP] penne [SEP] , blocchi di fogli di carta e materiali vari per scrivere .
itwac	da solo con la sua [SEP] penna [SEP] feroce non ce la potrebbe mai fare !
itwac	Gli elaborati devono essere inviati alla segreteria dell' A.L.I. [SEP] Penna [SEP] d' Autore - Casella Postale , 2242 - 10151 Torino .
itwac	« Da bambina ero sempre sola , anche a tavola ; cercavo un commensale , l' ho trovato nella [SEP] penna [SEP] » .
itwac	Punti salienti dell' iniziativa sono la chiusura : * dell' Arcipelago Toscano con linee che , partendo dalla foce dell' Arno , in prossimità di Pisa , congiungono le Isole Gorgona , Capraia , Elba , Pianosa , Scoglio d' Africa , Montecristo , Giglio , Giannutri , per poi ritornare sulla costa a Civitavecchia ; * delle Isole Pontine e dei Golfi di Napoli e Salerno con linee congiungenti Anzio , le Isole di Palmarola , Ponza , Ischia e Capri , l' estremità meridionale del Golfo di Salerno ; * del Golfo di Squillace e , a titolo di baia storica , del Golfo di Taranto ; * del Golfo di Manfredonia e delle Isole Tremiti con linee congiungenti Peschici , le Tremiti , Termoli e Punta [SEP] Penna [SEP] a Nord di Vasto ; * del Golfo di Venezia da Punta della Maestra a Ponte di Piave .
itwac	Chi non ricorda la cancellazione nella preghiera del Venerdì Santo del " pro perfidis judeis " che Pio XII accolse , ma lasciò in ered ità , con " parere favorevole " al suo successore , il quale cominciò a eliminarla con un tratto di [SEP] penna [SEP] .
itwac	Con la sua [SEP] penna [SEP] d' oro , Teresa riuscì a dare una voce pubblica a se stessa , ma non alle altre donne .
itwac	17 febbraio 2004 Dott. Castaldini Maurizio e Dott. Battistel Paolo Come fertilizzare le piante in acquario In collaborazione con Anubias 20 gennaio 2004 Andrea [SEP] Penna [SEP] Il mio acquario BONSAI Segnaliamo che di alcune serate è possibile vedere il filmato direttamente da questo sito .
itwac	E poi Neruda , Alberti , Pirandello , De Lillo , Dino Campana , Sandro [SEP] Penna [SEP] » .
itwac	Il freddo era così intenso , che mi riusciva penoso anche camminare , persino gli uccelli erano paralizzati al suolo : immobili e con le [SEP] penne [SEP] arruffate se ne stavano nel terreno quasi fangoso .
itwac	Calanchi di Atri ( Teramo - Atri ) ore 9:30 laboratori creativi per i bambini presso il nuovo centro visite di Colle della Giustizia ore 10:30 inaugurazione del nuovo centro visite : taglio del nastro , rinfresco e liberazione di rapaci ore 12:00 e ore 15:30 visita guidata lungo i sentieri dell' Oasi Visualizza la scheda dell' Oasi con le informazioni su ambiente , fauna , come arrivare " 10/04/2005 Cascate del Rio Verde ( Chieti - Borrello ) ore 10:00 visita guidata oppure inanellamento scientifico degli uccelli ore 15:30 visita guidata ore 18:00 proiezione del film " Il popolo migratore " in paese ( Borrello ) Visualizza la scheda dell' Oasi con le informazioni su ambiente , fauna , come arrivare " 10/04/2005 Gole del Sagittario ( L' Aquila - Anversa degli Abruzzi ) Dalle ore 9:00 : visite al giardino botanico , inanellamento scientifico degli uccelli , racconto della quercia Drus ( animazione per bambini ) , escursione nelle Gole del Sagittario Visualizza la scheda dell' Oasi con le informazioni su ambiente , fauna , come arrivare " 10/04/2005 Lago di Alanno - Piano d' Orta ( Pescara - Torre dei Passeri ) Ore 10:00 Partenza della visita guidata ornitologica  attività di inanellamento scientifico degli uccelli Ore 16:00 Partenza della visita botanica Visualizza la scheda dell' Oasi con le informazioni su ambiente , fauna , come arrivare " 10/04/2005 Lago di [SEP] Penne [SEP] ( Pescara - Penne ) Visite guidate lungo l' area floro / faunistica .
itwac	ESAME DI MATURITA' 2005 : LA [SEP] PENNA [SEP] A INFRAROSSI Per copiare liberamente basta scrivere su ogni spazio vuoto di vocabolari , fogli o anche maniche di camicia cioò che si vuole poter copiare , usando una speciale penna ad inchiostro invisibile , leggibile solo se illuminata dal raggio della penna ad infrarossi .
itwac	Ritornello : Nella mia anima , ora il tuo volto illumina , la [SEP] penna [SEP] che a te dedica ricordi in aria , adesso sei già storia , ora il mio cuore svaga in cerca di una storia seria , nasce la voglia , ora che dal mio amore sei lontana miglia e miglia , cerco un motivo che non ha voluto donar noi futuro , ora che con me stesso provo ad essere sincero , rende in bocca un gusto amaro , penso a te .
itwac	Presenta , quindi , la seguente proposta di rapporto : " La 4 a Commissione permanente ( Difesa ) esaminato lo stato di previsione del Ministero della Difesa per l' anno finanziario 2001 e le connesse parti del disegno di legge finanziaria 2001 ; tenuto conto che fra gli obiettivi generali del dicastero vi è l' accelerazione del processo di ristrutturazione dello strumento che il quadro politico militare di riferimento comporta ; considerato che elemento centrale della riforma è la transizione ad un sistema interamente professionale-volontario , indispensabile per far fronte alle esigenze di sicurezza ed agli impegni che l' Italia va assumendo nel contesto internazionale ; valutato che la ripartizione delle risorse nei vari settori è stata definita adottando rigorosi criteri programmatici , quali il rispetto della spesa storica incrementale e la costruzione delle previsioni per sommatoria di esigenze minime , nonché tenendo conto delle differenti situazioni delle varie componenti rispetto agli obiettivi prefissati e delle peculiari esigenze delle stesse nell' attuale delicata fase di transizione ; che i programmi più stringenti sono quelli connessi con il miglioramento della qualità della vita per ottimizzare l' impiego del personale professionale , con riferimento ad irrinunciabili parametri di costo / efficienza nei servizi generali e per adeguare le infrastrutture all' esigenza del reclutamento femminile ; sottolineato che per la componente terrestre la manutenzione ed il mantenimento nella massima efficienza delle dotazioni , mezzi , attrezzature , materiali ed equipaggiamenti ( le cui risorse previsionali sono pari a circa il 48,8 % dell' intero stanziamento per l' esercizio ) , considerevolmente usurati dai molteplici impegni internazionali ; l' intensificazione delle attività addestrative e delle esercitazioni in contesti multinazionali e l' incremento dell' utilizzazione di strutture e poligoni all' estero , per intensificare e perfezionare le capacità " Joint " e " Combined " dei Comandi e delle unità destinate a garantire i futuri contributi in ambito NATO e della Difesa europea ; i materiali di prevista acquisizione sono destinati a proseguire l' approntamento di specifici complessi di Comandi ed unità - pacchetti di capacità operative - ponendoli nelle migliori condizioni per fare fronte , nell' immediato , agli impegni internazionali ed interforze e che in tale quadro , nelle previsioni per il 2001 assumono rilevante priorità i seguenti programmi per l' acquisizione di : - 200 carri Ariete ; - 200 veicoli VCC Dardo ; - 580 veicoli VBL 4 x 4 e 6 x 6 PUMA ; - 60 elicotteri NH - 90 , in cooperazione con Olanda , Francia e Germania ; - 70 obici semoventi PZH - 2000 , in cooperazione con la Germania ; - 60 veicoli blindati BV 206 S ; nonché per la trasformazione degli elicotteri A 129 nella versione da combattimento e per la realizzazione di un sistema missilistico c / a a media portata FSAF , in cooperazione con la Francia ; evidenziato che per la componente marittima nel settore dell' esercizio si è devoluto il 52,7 % circa delle risorse , con esigenze di approntamento che assorbono circa il 79 % dell' intero settore , e che per quanto attiene all' investimento assumono rilievo prioritario l' acquisizione di : - una unità maggiore - due fregate antiaeree di scorta classe Orizzonte , in cooperazione con la Francia - 4 unità minori combattenti da combattimento - una unità di supporto polivalente con capacità di gestione delle informazioni di valenza operativa interforze - del sistema d' arma antisommergibile Milas nonché la cooperazione internazionale relativa ai sommergibili di nuova generazione U 212 A , elicotteri EH - 101 e NH - 90 , sistemi missilistici SAAM e PAAMS , l' ammodernamento di " mezza vita " per i caccia classe Durand de la [SEP] penne [SEP] e per i sommergibili classe Sauro , l' adeguamento dei mezzi del Reggimento San Marco e lo sviluppo di un siluro pesante di nuova generazione .
itwac	" frutto della ricerca di Valter Esposito , " artigiano " della [SEP] penna [SEP] , ma soprattutto grande innamorato dello sport .
itwac	SCRITTURA DIRETTA Il fenomeno si ha quando durante una seduta medianica una matita o una [SEP] penna [SEP] o un gesso su una lavagna si mettono a scrivere senza che alcuno le tocchi .
itwac	Per intere settimane mi capita di usare la [SEP] penna [SEP] solo per firmare .
itwac	Una lista dove gli obiettivi , in maggioranza casseforti di magistrati , erano annotati in bella evidenza , con una [SEP] penna [SEP] rossa .
itwac	Equitazione , mountain bike , trekking : maneggi , associazioni , percorsi guidati a disposizione per serene ore di svago Attività speleologiche : a poca distanza , la Grotta del Sassocolato o di Bacheca , nella riserva naturale del Monte [SEP] Penna [SEP] , attendono la visita degli appassionati .
itwac	Fra le caratteristiche peculiari vi è la possibilità di espellere il CD , per avere l' accesso al contenuto di un altro disco , e quella di archiviare anche in forma criptata i file di configurazione del sistema e i dati personali su di una [SEP] penna [SEP] USB inclusa nella versione retail .
itwac	[SEP] PENNA [SEP] , SERVER E TECNOLOGIA BLUETOOTH PER LA CARTA DIGITALE C Technologies intende acquisire Anoto , attualmente di proprieti Ericsson Notizia pubblicata in rete il 31/10/2001 11.41 Commenta  Segnala ( ITnews ) - Lund ( Svezia ) - Anoto , societa' leader nella tecnologia wireless , unisce carta e penna , una delle forme di comunicazione preferite dall' umanità , con l' incredibile potenza delle nuove tecnologie , e si sta rapidamente imponendo come standard de facto nel settore della carta digitale .
itwac	Ci si potrebbe - a questo punto - imbarcare in una discussione sul fatto che la digitazione dei caratteri a video equivalga o meno allo scrivere ( del resto la legge non parla di carta e [SEP] penna [SEP] ) ma certamente , in assenza di una chiara previsione normativa , si corre il rischio di doverne discutere davanti ad un giudice .
itwac	) semplicemente con carta e [SEP] penna [SEP] , colpendo il pubblico per i suoi design innovativi , avveniristici e , insieme , assolutamente verosimili .
itwac	Parodiando l' " istituzionalese " , ovvero il linguaggio vacuo delle istituzioni , con [SEP] penna [SEP] ironicamente calzante , Colombo ci fa entrare in un mondo irto di pericoli in cui ci sentiamo continuamente indagati da un occhio implacabile , da una tecnologia subdola , e nascosta dentro attrezzati computer , che potrebbe derubarci di pulsioni intime e personali fantasie , esponendoci alla gogna , portando allo scoperto quanto ritenevamo essere più nostro ed inviolabile .
itwac	La prosa narrativa deve concedere sempre qualcosa al lettore , la [SEP] penna [SEP] deve abbandonare il pensiero e sottoporsi alle regole della comunicatività e della comprensione .
itwac	" src="http://comune.italiaimprese.com/images/articoli/big/702 " width = " 150 " height = " 150 " / PROMOZIONE ATTRAVERSO LE [SEP] PENNE [SEP] Penne promozionali : quali sono quelle che vi fanno vendere di più ?
itwac	Sorride , apro la 24 ore e gli metto in mano una manciata di penne promozionali per la K.I.F. , si gira attorno e nota che i ragazzi e i venditori ambulanti in permanenza parcheggiati sul muretto lo osservano con bramosità , allora spontaneamente allunga ad ognuno una [SEP] penna [SEP] si ferma quando gliene resta una sola , due dei presenti sono però rimasti senza .
itwac	Cultura artigiana , tecniche e corsi lavorazione metallo , metalworking classes , riciclaggio , recycling , [SEP] penne [SEP] da collezione , writing instruments , oggetti alto artigianato , high class craftsmanship ...
itwac	Solo quelli più moderni / contemporanei , ovviamente , non mi sognerei di scarabocchiare a [SEP] penna [SEP] biro su uno Sperati o Fournier ( o altri ) che comunque considero dei veri e propri proto-delinquenti filatelici , sebbene si adoperassero alla riproduzione con tecniche di stampa simili a quelle usate per gli originali solo perché non avrebbero potuto usare fotocopiatrici o laser printer ( come fanno oggi ) .
itwac	uno dei tanti vezzi scaramantici , come il ciondolo portafortuna , il braccialetto regalato dalla mia migliore amica , la [SEP] penna [SEP] portafortuna , i bigliettini ( sempre inutili ma danno sicurezza ) ed altre cagate ...
itwac	Compresa quest' ultima , pregnante immagine scaturita dalla [SEP] penna [SEP] di Shà , che addita in maniera inequivocabile il gioco di sguardi e invocazioni col quale un Elegguá bambino e la madre Yemayá fanno esordire - fra brividi di emozione e di gioia - i canti e le armonie di questo celestiale frammento musicale .
itwac	La Pernice bianca ha dimensioni medie , forme raccolte , becco corto e robusto di colore bruno d' estate e nero d' inverno , con base ricoperta di [SEP] penne [SEP] , ali corte e rotonde , coda tondeggiante , tarsi e dita piumati .
itwac	Una [SEP] penna [SEP] o un cucchiaino saranno gli utensili che esercitano il vomito .
itwac	Non ricordate più chi vi ha strappato le [SEP] penne [SEP] .
itwac	Il personaggio Disney piu simile a te La magica [SEP] penna [SEP] del piu grande dei disegnatori di fumetti della storia , ha partorito una serie infinita di personaggi .
itwac	Oggi però è arrivato il KIT del copione High TEK , la [SEP] penna [SEP] a raggi infrarossi .
itwac	Il babbo di Adriana e di sua sorella Valeria è la Medaglia d' Oro al valore militare Capitano degli Alpini Mario Jacchia , partigiano caduto per la libertà , socio promotore e fondatore nel 1922 della nostra Sezione ANA ) 12 ottobre 2003 Caro Giuseppe Ho fatto il mio solito " giro " nel tuo sito e ho notato con piacere che è aggiornato costantemente con nuovi contenuti ; spero che chiunque lo visiti rimanga , come me , positivamente impressionato dalla passione che trasmetti nel conservare e condividere la memoria di tutte le [SEP] Penne [SEP] Nere e in particolare di quelle bolognesi romagnole .
itwac	E quando le sue ali vi avvolgono , abbandonatevi a lui , Benché la spada che nasconde tra le [SEP] penne [SEP] possa ferirvi .
itwac	Qui si può ricordare un enigma anglosassone , metafora della strada e lo scrivere : la [SEP] penna [SEP] con punta d' oro , il calamaio e le tre dita che scrivono [ Santáno Moreno e Birtwistle 1992 : 172 - 173 ] : Io vidi quattro mirabili esseri viaggiare insieme : scure erano le loro tracce , le impronte nerissime .
itwac	A volte viene da pensare che non una sola macchia di colore sulla tela , non un solo tratto di [SEP] penna [SEP] siano neutri o distaccati dai contrasti che scuotono questa società .
itwac	Sottolineiamo il tuttora : la repressione di un secessionismo fomentato e armato dall' estero e consapevole che ogni escalation di violenza sarebbe andata a suo vantaggio è stata gabbata per pulizia etnica per consentire alle [SEP] penne [SEP] di regime e alle anime belle di giustificare la santa guerra umanitaria .
itwac	Lo scorso anno ero a bordo con un amico e catturai un' aguglietta non più grossa di un [SEP] penna [SEP] bic .
itwac	Quarto Premio : i sette autori classificati al 4 ° posto ex aequo ricevono il Diplomi con la piumetta d' oca di [SEP] Penna [SEP] d' Autore .
itwac	cod. SE / 001 c  9,00 cod. SE / 001 A c  9,50 ( in ottone ) [SEP] Penna [SEP] dell' astronauta Progettata per gli astronauti , per scrivere senza gravità e a temperature da - 20 ° C a + 80 ° C , non è solo una curiosità tecnologica : il refill pressurizzato dura 10 volte più di quello delle penne normali , scrive verso l' alto , sott' acqua , su olio e nelle condizioni più estreme ; chiusa è supercompatta ma quando la si usa ha dimensioni normali .
itwac	Le [SEP] penne [SEP] del pavone su una livrea da cornacchia , l' indorare la pillola con il luogo comune , il pugno di ferro in un guanto di velluto ( non dimentichiamo che Saturno qui è in esaltazione ) ...
itwac	Mi piace come scrivi , lasci scorrere la [SEP] penna [SEP] senza intoppi , le pause sono ben gestite da delle azzecatissime virgole .
itwac	Non è ammesso portare con sé alcun materiale ( fogli anche bianchi , testi , appunti , telefonini , ecc. ) all' infuori delle [SEP] penne [SEP] e d' una calcolatrice non programmabile .
itwac	Io amo pazzamente il rapporto tra l' uomo , la carta e la [SEP] penna [SEP] , così carico di fascino e di umanità , così misterioso coi suoi fruscii di cui non riesco a fare a meno .
itwac	Franca D' angelo ( 1971 , [SEP] Penne [SEP]  Pescara ) .
itwac	28 - 04 - 2005 - [SEP] Penna [SEP] scriptoria 21 - 04 - 2005 - L' ombra e altri racconti 20 - 04 - 2005 - Bambini sperduti 18 - 04 - 2005 - Bambini sperduti , famiglie in ricerca 13 - 04 - 2005 - Perché servono i politici ?
itwac	Le tinte blu ed azzurre vengono normalmente prodotte per via " ottica " , e non bio-chimica ; in pratica , la presenza di questi colori dipende dal modo particolare con il quale la luce viene riflessa dalla superficie di [SEP] penne [SEP] e piume .
itwac	Altra documentazione prende in considerazione la produzione meccanica ed elettromeccanica locale : motociclette , condensatori , una macchina per la lavorazione della [SEP] penna [SEP] stilografica , oggetti e apparecchi diversi che sottolineano qualità e competenze largamente diffuse a livello locale .
itwac	Continuando ad esaminare il menu strumenti , incontriamo l' opzione " stampa unione " , che risulta molto utile per evitare la ripetizione meccanica di parti di un documento , o , peggio ancora , l' aggiunta manuale , tramite [SEP] penna [SEP] , del nome del destinatario del documento stesso .
itwac	segno che la salita finale è stata fatta a manetta WebmasterNSFC Livello Moreno Argentin Posts : 1163 Registrato : Dec 2004 postato il 10/05/2005 alle 16:54 Per ora sembra che l' unico uomo di classifica ad averci lasciato le [SEP] penne [SEP] sia stato Bertagnolli ...
itwac	[SEP] PENNA [SEP] SANDRO - Perugia 1906 - 1976 - Poeta - " POESIE " ( 1838 ) , " UNA STRANA GIOIA DI VIVERE " ( 1956 ) , " STRANEZZE " ( 1976 ) , " IL VIAGGIATORE INSONNE " ( 1977 ) PESTELLI LEO Torino 1906 - 1976 - Giornalista , Romanziere - " RACCONTO GRAMMATICALE " ( 1967 ) , sagg .
itwac	Ho cominciato à scrivervi con ogn ' altro pensiero che di trattarvi di questa materia , ma il Signore m' ha aperta la mente e m' ha spinta la [SEP] penna [SEP] à scrivere questo che non pensava .
itwac	Mi piace sentire ancora il peso della [SEP] penna [SEP] che si muove sulla carta e disegna tutti i ghirigori che desidero " .
itwac	35.000 anno 2001 , ISBN 88 - 7770 - 574 - 4 Gli scienziati e / o ricercatori che riescono ad avere successo e soprattutto una buona [SEP] penna [SEP] come romanzieri sono abbastanza rari ; però dopo la lettura di questo libro penso che il nome di David Rasnick allungherà tale lista .
itwac	Titolo : Dalla [SEP] penna [SEP] dei papi .
itwac	by VIOLAK @ 11:28 [ category : : generale ] commenta leggi commenti ( 13 ) Categorie  generale  inutili deliri  viola 's songs Ultimi Interventi   RIEPILOGO    VIOLAK Contattami qui ICQ : 0 MSN : violak@email.it Yahoo : violak@email.it Sto leggendo SETTEMBRE 04 : IL CODICE DA VINCI Ho visto e mi piacciono : le fragole , la ciccolata , il limone , la faccia della gente che vede quanto limone butto sul cibo , lo zucchero a velo rosa , il mare d' estate e il mare d' inverno , i giorni di sole quando ha appena smesso di piovere , i documentari sugli animali strani , il menfreghismo del bradipo , l' ebete del mio cane quando tenta di prendere le mosche al volo , la notte , il nero , la luna e tutto ciò che ispira , i vampiri , Edgar Allan Poe , il visionario Dalì , tutti quelli che protestano anche se sanno che sarà inutile , i concerti , gli sguardi chedicono tutto senza parlare , i sogni belli , Viola che suona il piano e la chitarra , le lettere scritte a [SEP] penna [SEP] , le lettere virtuali , , asciugarmi i capelli stando stesa sul letto , l' odore della terra bagnata , le poesie inutile che però qualcosa vogliono pur dire , l' odore delle tempere , le linee del pentagramma , stare seduta e pensare a cose senza senso , la sigaretta col caffè , il ricordo del primo bacio , Via IV novembre quando avevo appena finiti i compiti , le rane di via IV novembre , le lucciole , la luce del sole quando esco dall' ufficio , l' odore delle creme , il cocco , i bambini quando dicono fieri la prima parolaccia , mio fratello simone , le mie sorelle Lara e e Elisa , gli occhiali da sole grandi , i treni che passano , le foto di Iggy , le lampade strane , il profumo delle brioche in zona industriale , le signore che ti dicono " guarda mangiare tutto , una volta mangiavamo anche le briciole " , i ricordi che sembrano lontani , il computer , la macchinetta per farela pasta in casa , le foto sopprattutto quelle in bianco e nero , il rumore della moka , la trama delle ragnatele , il tempo che a dispetto di tutto va avanti sempre , i finti matti e i veri degenerati , le cose vietate , andar contro il buonsenso comune , i localidove suonano musica dal vivo , i fogli di carta bianca , quelli che ti fanno i ritratti per strada , le mani sporche di carboncino , la luce della tv al buio , i paesi esotici , la lava dei vulcani , i suoi tentativi di essere diverso , andare fuori sentire che è caldo e togliere la felpa , i discorsi lasciati a metà , i punti interrogativi , i dieci minuti che precedono qualcosa che non vedo ora di fare , il cinema , tutti i maledetti " SE " , tutti i maledetti " MA " , tutti i discorsi lasciati a metà , la giostra dei cavalli , il matto in piazza a Padova con lo stereo , il letto quando sono stanca e mi fa male il collo , il profumo di mia mamma , il senso di libertò anche se finto , la mia immagine allo specchio coi capelli bagnati , il rumore della doccia , il vociare in sottofondo che non mi fa sentire sola , la volpe del piccolo principe .
itwac	non dico di certo di fare come gli statunitensi , che ancora oggi a distanza di 3 anni sono ancora a piangere , e fare film e telefilm che dove ogni [SEP] penna [SEP] che cade è colpa dell' 11 settembre .
itwac	Si trattava , in massima parte , del metodo Guillochè , adatto a [SEP] penne [SEP] sia d' ebanite che in oro , tanto ben eseguito da lasciare stupiti ancora oggi per la bellezza del disegno riprodotto .
